page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
53,K00312,海南师范大学第12组,化和生,515,195,105,118,H59,75,68,8,,K00312 | 海南师范大学第12组 | 化和生 | 515 | 195 | 105 | 118 | H59 | 75 | 68 | 8
53,K00313,海南师范大学第13组,地,548,办212,118,【110,57,91,78,33,,K00313 | 海南师范大学第13组 | 地 | 548 | 办212 | 118 | 【110 | 57 | 91 | 78 | 33
53,K00402,海南医科大学第02组,化,531,199,】107,106,59,87,80,2,,K00402 | 海南医科大学第02组 | 化 | 531 | 199 | 】107 | 106 | 59 | 87 | 80 | 2
53,K00403,海南医科大学第03组,招化,521,办195,109,105,59,76,76,1,,K00403 | 海南医科大学第03组 | 招化 | 521 | 办195 | 109 | 105 | 59 | 76 | 76 | 1
53,K00404,海南医科大学第04组,厅化,531,175,104,124,59,88,85,1,,K00404 | 海南医科大学第04组 | 厅化 | 531 | 175 | 104 | 124 | 59 | 88 | 85 | 1
53,K00407,教海南医科大学第07组,化,533,196,105,124,60,81,72,1,,K00407 | 教海南医科大学第07组 | 化 | 533 | 196 | 105 | 124 | 60 | 81 | 72 | 1
53,K00408,海南医科大学第08组,北化,492,183,103,124,51,67,67,2,,K00408 | 海南医科大学第08组 | 北化 | 492 | 183 | 103 | 124 | 51 | 67 | 67 | 2
53,K00409,省湖海南医科大学第09组,化,480,173,108,127,39,77,64,6,护理类,K00409 | 省湖海南医科大学第09组 | 化 | 480 | 173 | 108 | 127 | 39 | 77 | 64 | 6 | 护理类
53,K00504,琼台师范学院第04组,不限,511,199,103,82,80,80,70,14,,K00504 | 琼台师范学院第04组 | 不限 | 511 | 199 | 103 | 82 | 80 | 80 | 70 | 14
53,K00505,北【琼台师范学院第05组,化,497,206,107,86,66,71,68,2,,K00505 | 北【琼台师范学院第05组 | 化 | 497 | 206 | 107 | 86 | 66 | 71 | 68 | 2
53,K00601,湖号海南比勒费尔德应用科学大学第01组,化,437,,,,,,,,,K00601 | 湖号海南比勒费尔德应用科学大学第01组 | 化 | 437
53,K00602,海南比勒费尔德应用科学大学第02组,化,437,,,,,,,,,K00602 | 海南比勒费尔德应用科学大学第02组 | 化 | 437
53,K03503,众海口经济学院第03组,不限,437,,,,,,,,,K03503 | 众海口经济学院第03组 | 不限 | 437
53,K03504,海口经济学院第04组,不限,437,,,,,,,,,K03504 | 海口经济学院第04组 | 不限 | 437
53,K03505,公海口经济学院第05组,化,437,,,,,,,,,K03505 | 公海口经济学院第05组 | 化 | 437
53,K03506,信海口经济学院第06组,化,437,,,,,,,,,K03506 | 信海口经济学院第06组 | 化 | 437
53,K03606,三亚学院第06组,不限,439,166,97,87,40,83,63,21,,K03606 | 三亚学院第06组 | 不限 | 439 | 166 | 97 | 87 | 40 | 83 | 63 | 21
53,K03607,微三亚学院第07组,不限,437,163,97,105,39,73,57,2,,K03607 | 微三亚学院第07组 | 不限 | 437 | 163 | 97 | 105 | 39 | 73 | 57 | 2
53,K03608,三亚学院第08组,不限,437,,,,,,,,,K03608 | 三亚学院第08组 | 不限 | 437
53,K03609,三亚学院第09组,化,437,,,,,,,,,K03609 | 三亚学院第09组 | 化 | 437
53,K03703,海南科技职业大学第03组,不限,451,169,89,104,33,74,71,3,,K03703 | 海南科技职业大学第03组 | 不限 | 451 | 169 | 89 | 104 | 33 | 74 | 71 | 3
53,K03704,海南科技职业大学第04组,不限,444,171,97,87,50,69,67,8,,K03704 | 海南科技职业大学第04组 | 不限 | 444 | 171 | 97 | 87 | 50 | 69 | 67 | 8
53,K06703,重庆邮电大学第03组,不限,591,230,119,124,56,92,89,4,,K06703 | 重庆邮电大学第03组 | 不限 | 591 | 230 | 119 | 124 | 56 | 92 | 89 | 4
53,K06704,重庆邮电大学第04组,化,595,221,116,133,63,90,88,1,,K06704 | 重庆邮电大学第04组 | 化 | 595 | 221 | 116 | 133 | 63 | 90 | 88 | 1
53,K06705,重庆邮电大学第05组,化,592,230,118,113,84,87,78,5,,K06705 | 重庆邮电大学第05组 | 化 | 592 | 230 | 118 | 113 | 84 | 87 | 78 | 5
53,K06803,重庆交通大学第03组,不限,569,200,102,114,83,92,80,2,,K06803 | 重庆交通大学第03组 | 不限 | 569 | 200 | 102 | 114 | 83 | 92 | 80 | 2
53,K06804,重庆交通大学第04组,化,573,205,114,125,76,93,74,2,,K06804 | 重庆交通大学第04组 | 化 | 573 | 205 | 114 | 125 | 76 | 93 | 74 | 2
53,K06901,重庆医科大学第01组,化,600,230,118,120,80,85,85,4,,K06901 | 重庆医科大学第01组 | 化 | 600 | 230 | 118 | 120 | 80 | 85 | 85 | 4
54,K06902,重庆医科大学第02组,化,615,224,119,136,80,92,73,19,,K06902 | 重庆医科大学第02组 | 化 | 615 | 224 | 119 | 136 | 80 | 92 | 73 | 19
54,K06903,重庆医科大学第03组,化,591,228,118,100,80,92,91,2,,K06903 | 重庆医科大学第03组 | 化 | 591 | 228 | 118 | 100 | 80 | 92 | 91 | 2
54,K06904,重庆医科大学第04组,化,582,222,113,125,70,87,78,17,,K06904 | 重庆医科大学第04组 | 化 | 582 | 222 | 113 | 125 | 70 | 87 | 78 | 17
54,K06905,重庆医科大学第05组,化,576,217,127,132,66,81,80,1,护理类,K06905 | 重庆医科大学第05组 | 化 | 576 | 217 | 127 | 132 | 66 | 81 | 80 | 1 | 护理类
54,K07005,重庆师范大学第05组,不限,564,208,110,125,70,82,79,11,,K07005 | 重庆师范大学第05组 | 不限 | 564 | 208 | 110 | 125 | 70 | 82 | 79 | 11
54,K07006,重庆师范大学第06组,不限,562,233,120,111,74,78,66,2,,K07006 | 重庆师范大学第06组 | 不限 | 562 | 233 | 120 | 111 | 74 | 78 | 66 | 2
54,K07007,重庆师范大学第07组,化,566,219,110,118,64,87,78,11,,K07007 | 重庆师范大学第07组 | 化 | 566 | 219 | 110 | 118 | 64 | 87 | 78 | 11
54,K07008,重庆师范大学第08组,化,571,198,107,116,74,87,86,3,,K07008 | 重庆师范大学第08组 | 化 | 571 | 198 | 107 | 116 | 74 | 87 | 86 | 3
54,K07009,重庆师范大学第09组,化和生,558,211,108,132,58,86,71,5,,K07009 | 重庆师范大学第09组 | 化和生 | 558 | 211 | 108 | 132 | 58 | 86 | 71 | 5
54,K07010,重庆师范大学第10组,政,589,206,117,138,75,92,78,11,】,K07010 | 重庆师范大学第10组 | 政 | 589 | 206 | 117 | 138 | 75 | 92 | 78 | 11 | 】
54,K07011,重庆师范大学第11组,地,575,219,111,95,76,93,82,B6,,K07011 | 重庆师范大学第11组 | 地 | 575 | 219 | 111 | 95 | 76 | 93 | 82 | B6
54,K07105,重庆文理学院第05组,不限,523,193,103,95,66,89,S80,3,,K07105 | 重庆文理学院第05组 | 不限 | 523 | 193 | 103 | 95 | 66 | 89 | S80 | 3
54,K07106,重庆文理学院第06组,不限,520,186,96,132,39,86,Z77,4,,K07106 | 重庆文理学院第06组 | 不限 | 520 | 186 | 96 | 132 | 39 | 86 | Z77 | 4
54,K07107,重庆文理学院第07组,不限,498,183,103,室94,64,S88,69,21,,K07107 | 重庆文理学院第07组 | 不限 | 498 | 183 | 103 | 室94 | 64 | S88 | 69 | 21
54,K07108,重庆文理学院第08组,化,515,199,公101,100,67,B81,68,1,,K07108 | 重庆文理学院第08组 | 化 | 515 | 199 | 公101 | 100 | 67 | B81 | 68 | 1
54,K07109,重庆文理学院第09组,生,517,206,112,120,H19,90,82,6,,K07109 | 重庆文理学院第09组 | 生 | 517 | 206 | 112 | 120 | H19 | 90 | 82 | 6
54,K07202,重庆三峡学院第02组,化,517,办197,106,【99,69,78,74,23,,K07202 | 重庆三峡学院第02组 | 化 | 517 | 办197 | 106 | 【99 | 69 | 78 | 74 | 23
54,K07303,长江师范学院第03组,化,518,221,】112,98,58,72,69,8,,K07303 | 长江师范学院第03组 | 化 | 518 | 221 | 】112 | 98 | 58 | 72 | 69 | 8
54,K07409,四川外国语大学第09组,招不限,564,办188,108,129,64,95,88,1,,K07409 | 四川外国语大学第09组 | 招不限 | 564 | 办188 | 108 | 129 | 64 | 95 | 88 | 1
54,K07410,四川外国语大学第10组,厅不限,551,209,106,122,72,76,72,15,,K07410 | 四川外国语大学第10组 | 厅不限 | 551 | 209 | 106 | 122 | 72 | 76 | 72 | 15
54,K07413,教四川外国语大学第13组,不限,540,183,94,107,76,87,87,4,,K07413 | 教四川外国语大学第13组 | 不限 | 540 | 183 | 94 | 107 | 76 | 87 | 87 | 4
54,K07414,四川外国语大学第14组,北政,559,207,105,101,73,89,89,2,,K07414 | 四川外国语大学第14组 | 北政 | 559 | 207 | 105 | 101 | 73 | 89 | 89 | 2
54,K07502,省湖西南政法大学第02组,不限,607,233,126,125,85,87,77,2,,K07502 | 省湖西南政法大学第02组 | 不限 | 607 | 233 | 126 | 125 | 85 | 87 | 77 | 2
54,K07602,四川美术学院第02组,不限,454,158,93,56,68,90,72,30,,K07602 | 四川美术学院第02组 | 不限 | 454 | 158 | 93 | 56 | 68 | 90 | 72 | 30
54,K07603,北【四川美术学院第03组,化,567,209,106,108,76,87,87,2,,K07603 | 北【四川美术学院第03组 | 化 | 567 | 209 | 106 | 108 | 76 | 87 | 87 | 2
54,K07702,湖号重庆科技大学第02组,不限,540,188,111,120,60,88,84,15,,K07702 | 湖号重庆科技大学第02组 | 不限 | 540 | 188 | 111 | 120 | 60 | 88 | 84 | 15
54,K07703,重庆科技大学第03组,化,535,207,109,103,68,86,71,2,,K07703 | 重庆科技大学第03组 | 化 | 535 | 207 | 109 | 103 | 68 | 86 | 71 | 2
54,K07802,众重庆理工大学第02组,不限,568,208,113,128,72,87,73,2,,K07802 | 众重庆理工大学第02组 | 不限 | 568 | 208 | 113 | 128 | 72 | 87 | 73 | 2
54,K07803,重庆理工大学第03组,化,571,201,109,116,83,87,84,1,,K07803 | 重庆理工大学第03组 | 化 | 571 | 201 | 109 | 116 | 83 | 87 | 84 | 1
54,K07902,公重庆工商大学第02组,不限,551,206,113,121,60,82,82,1,,K07902 | 公重庆工商大学第02组 | 不限 | 551 | 206 | 113 | 121 | 60 | 82 | 82 | 1
54,K07903,信重庆工商大学第03组,不限,545,205,114,133,62,77,68,11,,K07903 | 信重庆工商大学第03组 | 不限 | 545 | 205 | 114 | 133 | 62 | 77 | 68 | 11
54,K07904,重庆工商大学第04组,化,558,210,113,114,71,84,79,7,,K07904 | 重庆工商大学第04组 | 化 | 558 | 210 | 113 | 114 | 71 | 84 | 79 | 7
54,K08202,微重庆中医药学院第02组,化,525,201,110,131,41,73,69,1,,K08202 | 微重庆中医药学院第02组 | 化 | 525 | 201 | 110 | 131 | 41 | 73 | 69 | 1
54,K08203,重庆中医药学院第03组,化,511,208,113,100,64,71,68,2,,K08203 | 重庆中医药学院第03组 | 化 | 511 | 208 | 113 | 100 | 64 | 71 | 68 | 2
54,K08204,重庆中医药学院第04组,化,514,197,106,114,55,76,72,13,护理类,K08204 | 重庆中医药学院第04组 | 化 | 514 | 197 | 106 | 114 | 55 | 76 | 72 | 13 | 护理类
54,K11303,重庆工程学院第03组,不限,482,206,109,84,49,74,69,26,,K11303 | 重庆工程学院第03组 | 不限 | 482 | 206 | 109 | 84 | 49 | 74 | 69 | 26
54,K11304,重庆工程学院第04组,化,474,185,96,104,52,68,65,32,,K11304 | 重庆工程学院第04组 | 化 | 474 | 185 | 96 | 104 | 52 | 68 | 65 | 32
54,K11305,重庆工程学院第05组,化,471,193,100,73,66,71,68,1,,K11305 | 重庆工程学院第05组 | 化 | 471 | 193 | 100 | 73 | 66 | 71 | 68 | 1
54,K11402,重庆城市科技学院第02组,不限,493,182,100,109,46,79,77,9,,K11402 | 重庆城市科技学院第02组 | 不限 | 493 | 182 | 100 | 109 | 46 | 79 | 77 | 9
54,K11403,重庆城市科技学院第03组,化,481,179,94,70,73,82,77,8,,K11403 | 重庆城市科技学院第03组 | 化 | 481 | 179 | 94 | 70 | 73 | 82 | 77 | 8
54,K11504,重庆人文科技学院第04组,化,479,203,109,79,49,81,67,3,,K11504 | 重庆人文科技学院第04组 | 化 | 479 | 203 | 109 | 79 | 49 | 81 | 67 | 3
54,K11602,重庆外语外事学院第02组,不限,482,196,105,108,34,73,71,18,,K11602 | 重庆外语外事学院第02组 | 不限 | 482 | 196 | 105 | 108 | 34 | 73 | 71 | 18
54,K11703,重庆对外经贸学院第03组,不限,484,181,103,117,45,76,65,38,,K11703 | 重庆对外经贸学院第03组 | 不限 | 484 | 181 | 103 | 117 | 45 | 76 | 65 | 38
55,K11704,重庆对外经贸学院第04组,化,475,184,101,87,43,84,67,6,,K11704 | 重庆对外经贸学院第04组 | 化 | 475 | 184 | 101 | 87 | 43 | 84 | 67 | 6
55,K11705,重庆对外经贸学院第05组,地,491,186,99,102,45,87,71,22,,K11705 | 重庆对外经贸学院第05组 | 地 | 491 | 186 | 99 | 102 | 45 | 87 | 71 | 22
55,K11802,重庆财经学院第02组,不限,504,193,108,93,65,87,66,8,,K11802 | 重庆财经学院第02组 | 不限 | 504 | 193 | 108 | 93 | 65 | 87 | 66 | 8
55,K11803,重庆财经学院第03组,不限,464,167,86,85,60,78,74,9,,K11803 | 重庆财经学院第03组 | 不限 | 464 | 167 | 86 | 85 | 60 | 78 | 74 | 9
55,K11804,重庆财经学院第04组,化,494,184,101,86,71,78,75,3,,K11804 | 重庆财经学院第04组 | 化 | 494 | 184 | 101 | 86 | 71 | 78 | 75 | 3
55,K11902,重庆工商大学派斯学院第02组,化,473,184,97,112,49,72,56,5,,K11902 | 重庆工商大学派斯学院第02组 | 化 | 473 | 184 | 97 | 112 | 49 | 72 | 56 | 5
55,K12002,重庆移通学院第02组,化,479,193,101,85,58,85,58,26,,K12002 | 重庆移通学院第02组 | 化 | 479 | 193 | 101 | 85 | 58 | 85 | 58 | 26
55,K15005,西南石油大学第05组,不限,586,210,105,108,79,90,89,13,,K15005 | 西南石油大学第05组 | 不限 | 586 | 210 | 105 | 108 | 79 | 90 | 89 | 13
55,K15006,西南石油大学第06组,不限,585,233,122,94,87,88,83,7,,K15006 | 西南石油大学第06组 | 不限 | 585 | 233 | 122 | 94 | 87 | 88 | 83 | 7
55,K15007,西南石油大学第07组,化,585,214,110,134,58,90,89,2,】,K15007 | 西南石油大学第07组 | 化 | 585 | 214 | 110 | 134 | 58 | 90 | 89 | 2 | 】
55,K15008,西南石油大学第08组,地,590,218,112,113,83,94,82,B2,,K15008 | 西南石油大学第08组 | 地 | 590 | 218 | 112 | 113 | 83 | 94 | 82 | B2
55,K15106,成都理工大学第06组,不限,582,222,113,127,77,78,S78,3,,K15106 | 成都理工大学第06组 | 不限 | 582 | 222 | 113 | 127 | 77 | 78 | S78 | 3
55,K15107,成都理工大学第07组,不限,582,214,124,127,72,91,Z78,3,,K15107 | 成都理工大学第07组 | 不限 | 582 | 214 | 124 | 127 | 72 | 91 | Z78 | 3
55,K15108,成都理工大学第08组,不限,587,203,109,室121,80,S90,83,12,,K15108 | 成都理工大学第08组 | 不限 | 587 | 203 | 109 | 室121 | 80 | S90 | 83 | 12
55,K15109,成都理工大学第09组,不限,569,215,公116,115,73,B84,82,17,,K15109 | 成都理工大学第09组 | 不限 | 569 | 215 | 公116 | 115 | 73 | B84 | 82 | 17
55,K15110,成都理工大学第10组,化,586,209,105,130,H79,85,83,16,,K15110 | 成都理工大学第10组 | 化 | 586 | 209 | 105 | 130 | H79 | 85 | 83 | 16
55,K15111,成都理工大学第11组,化,585,办228,116,【111,90,84,72,2,,K15111 | 成都理工大学第11组 | 化 | 585 | 办228 | 116 | 【111 | 90 | 84 | 72 | 2
55,K15204,西南科技大学第04组,化,544,199,】108,112,67,85,81,1,,K15204 | 西南科技大学第04组 | 化 | 544 | 199 | 】108 | 112 | 67 | 85 | 81 | 1
55,K15303,成都信息工程大学第03组,招化,580,办209,110,120,83,92,76,2,,K15303 | 成都信息工程大学第03组 | 招化 | 580 | 办209 | 110 | 120 | 83 | 92 | 76 | 2
55,K15304,成都信息工程大学第04组,厅化,618,210,106,132,91,88,87,3,,K15304 | 成都信息工程大学第04组 | 厅化 | 618 | 210 | 106 | 132 | 91 | 88 | 87 | 3
55,K15403,教四川轻化工大学第03组,化,534,185,97,121,62,84,72,2,,K15403 | 教四川轻化工大学第03组 | 化 | 534 | 185 | 97 | 121 | 62 | 84 | 72 | 2
55,K15502,西华大学第02组,北不限,554,217,116,95,63,91,88,2,,K15502 | 西华大学第02组 | 北不限 | 554 | 217 | 116 | 95 | 63 | 91 | 88 | 2
55,K15503,省湖西华大学第03组,化,558,205,116,118,74,86,75,7,,K15503 | 省湖西华大学第03组 | 化 | 558 | 205 | 116 | 118 | 74 | 86 | 75 | 7
55,K15601,四川农业大学第01组,不限,589,224,119,127,65,88,85,11,,K15601 | 四川农业大学第01组 | 不限 | 589 | 224 | 119 | 127 | 65 | 88 | 85 | 11
55,K15602,北【四川农业大学第02组,化,593,224,123,127,79,92,71,9,,K15602 | 北【四川农业大学第02组 | 化 | 593 | 224 | 123 | 127 | 79 | 92 | 71 | 9
55,K15603,湖号四川农业大学第03组,生,591,240,123,127,63,86,75,4,,K15603 | 湖号四川农业大学第03组 | 生 | 591 | 240 | 123 | 127 | 63 | 86 | 75 | 4
55,K15705,西昌学院第05组,化,491,205,108,67,53,89,77,7,,K15705 | 西昌学院第05组 | 化 | 491 | 205 | 108 | 67 | 53 | 89 | 77 | 7
55,K15706,众西昌学院第06组,化,494,203,110,86,59,74,72,5,,K15706 | 众西昌学院第06组 | 化 | 494 | 203 | 110 | 86 | 59 | 74 | 72 | 5
55,K15707,西昌学院第07组,化,488,200,104,77,63,75,73,4,,K15707 | 西昌学院第07组 | 化 | 488 | 200 | 104 | 77 | 63 | 75 | 73 | 4
55,K15708,公西昌学院第08组,化,482,169,97,89,70,84,70,10,,K15708 | 公西昌学院第08组 | 化 | 482 | 169 | 97 | 89 | 70 | 84 | 70 | 10
55,K15802,信西南医科大学第02组,化,584,207,105,129,77,86,85,13,,K15802 | 信西南医科大学第02组 | 化 | 584 | 207 | 105 | 129 | 77 | 86 | 85 | 13
55,K15803,西南医科大学第03组,化,571,202,121,131,70,92,76,3,,K15803 | 西南医科大学第03组 | 化 | 571 | 202 | 121 | 131 | 70 | 92 | 76 | 3
55,K15804,微西南医科大学第04组,化,563,211,116,132,59,91,70,5,,K15804 | 微西南医科大学第04组 | 化 | 563 | 211 | 116 | 132 | 59 | 91 | 70 | 5
55,K15805,西南医科大学第05组,化,540,189,95,114,73,86,78,2,,K15805 | 西南医科大学第05组 | 化 | 540 | 189 | 95 | 114 | 73 | 86 | 78 | 2
55,K15806,西南医科大学第06组,化,573,209,106,126,72,87,79,1,,K15806 | 西南医科大学第06组 | 化 | 573 | 209 | 106 | 126 | 72 | 87 | 79 | 1
55,K15807,西南医科大学第07组,化,566,207,113,122,67,86,84,3,,K15807 | 西南医科大学第07组 | 化 | 566 | 207 | 113 | 122 | 67 | 86 | 84 | 3
55,K15808,西南医科大学第08组,化,562,211,112,114,62,83,82,2,,K15808 | 西南医科大学第08组 | 化 | 562 | 211 | 112 | 114 | 62 | 83 | 82 | 2
55,K15809,西南医科大学第09组,化,539,212,108,109,60,90,68,2,护理类,K15809 | 西南医科大学第09组 | 化 | 539 | 212 | 108 | 109 | 60 | 90 | 68 | 2 | 护理类
55,K15901,成都中医药大学第01组,不限,564,188,96,133,68,88,87,4,,K15901 | 成都中医药大学第01组 | 不限 | 564 | 188 | 96 | 133 | 68 | 88 | 87 | 4
55,K15902,成都中医药大学第02组,不限,529,212,114,89,53,89,86,1,,K15902 | 成都中医药大学第02组 | 不限 | 529 | 212 | 114 | 89 | 53 | 89 | 86 | 1
55,K15903,成都中医药大学第03组,化,584,222,124,129,65,86,82,5,,K15903 | 成都中医药大学第03组 | 化 | 584 | 222 | 124 | 129 | 65 | 86 | 82 | 5
55,K15904,成都中医药大学第04组,化,582,216,115,129,68,86,83,4,,K15904 | 成都中医药大学第04组 | 化 | 582 | 216 | 115 | 129 | 68 | 86 | 83 | 4
55,K15905,成都中医药大学第05组,化,577,228,119,106,79,91,73,11,,K15905 | 成都中医药大学第05组 | 化 | 577 | 228 | 119 | 106 | 79 | 91 | 73 | 11
56,K15906,成都中医药大学第06组,化,529,194,102,120,50,87,78,3,,K15906 | 成都中医药大学第06组 | 化 | 529 | 194 | 102 | 120 | 50 | 87 | 78 | 3
56,K16001,川北医学院第01组,化,560,197,112,128,68,89,78,2,,K16001 | 川北医学院第01组 | 化 | 560 | 197 | 112 | 128 | 68 | 89 | 78 | 2
56,K16002,川北医学院第02组,化,521,189,110,115,63,86,68,11,,K16002 | 川北医学院第02组 | 化 | 521 | 189 | 110 | 115 | 63 | 86 | 68 | 11
56,K16003,川北医学院第03组,化,550,209,109,122,81,70,68,7,,K16003 | 川北医学院第03组 | 化 | 550 | 209 | 109 | 122 | 81 | 70 | 68 | 7
56,K16004,川北医学院第04组,生,508,194,105,102,77,70,65,8,护理类,K16004 | 川北医学院第04组 | 生 | 508 | 194 | 105 | 102 | 77 | 70 | 65 | 8 | 护理类
56,K16109,四川师范大学第09组,不限,562,212,113,119,72,83,76,6,,K16109 | 四川师范大学第09组 | 不限 | 562 | 212 | 113 | 119 | 72 | 83 | 76 | 6
56,K16110,四川师范大学第10组,不限,565,194,120,136,61,90,84,8,,K16110 | 四川师范大学第10组 | 不限 | 565 | 194 | 120 | 136 | 61 | 90 | 84 | 8
56,K16111,四川师范大学第11组,不限,577,218,110,119,86,80,74,3,,K16111 | 四川师范大学第11组 | 不限 | 577 | 218 | 110 | 119 | 86 | 80 | 74 | 3
56,K16112,四川师范大学第12组,化,567,203,103,127,70,90,77,1,,K16112 | 四川师范大学第12组 | 化 | 567 | 203 | 103 | 127 | 70 | 90 | 77 | 1
56,K16113,四川师范大学第13组,化和生,567,223,118,97,72,87,78,14,】,K16113 | 四川师范大学第13组 | 化和生 | 567 | 223 | 118 | 97 | 72 | 87 | 78 | 14 | 】
56,K16114,四川师范大学第14组,地,570,222,115,133,36,90,89,B13,,K16114 | 四川师范大学第14组 | 地 | 570 | 222 | 115 | 133 | 36 | 90 | 89 | B13
56,K16115,四川师范大学第15组,地,579,217,116,123,71,87,S81,8,,K16115 | 四川师范大学第15组 | 地 | 579 | 217 | 116 | 123 | 71 | 87 | S81 | 8
56,K16203,西华师范大学第03组,不限,523,181,99,118,72,83,Z69,12,,K16203 | 西华师范大学第03组 | 不限 | 523 | 181 | 99 | 118 | 72 | 83 | Z69 | 12
56,K16204,西华师范大学第04组,化,534,206,109,室127,54,S79,68,6,,K16204 | 西华师范大学第04组 | 化 | 534 | 206 | 109 | 室127 | 54 | S79 | 68 | 6
56,K16303,绵阳师范学院第03组,化,500,185,公99,99,74,B77,65,16,,K16303 | 绵阳师范学院第03组 | 化 | 500 | 185 | 公99 | 99 | 74 | B77 | 65 | 16
56,K16602,宜宾学院第02组,化,517,181,91,110,H67,81,78,2,,K16602 | 宜宾学院第02组 | 化 | 517 | 181 | 91 | 110 | H67 | 81 | 78 | 2
56,K16603,宜宾学院第03组,化和生,513,办204,107,【100,60,79,70,1,,K16603 | 宜宾学院第03组 | 化和生 | 513 | 办204 | 107 | 【100 | 60 | 79 | 70 | 1
56,K16704,四川文理学院第04组,不限,500,196,】107,98,44,84,78,7,,K16704 | 四川文理学院第04组 | 不限 | 500 | 196 | 】107 | 98 | 44 | 84 | 78 | 7
56,K16705,四川文理学院第05组,招化,487,办196,101,94,53,75,69,1,,K16705 | 四川文理学院第05组 | 招化 | 487 | 办196 | 101 | 94 | 53 | 75 | 69 | 1
56,K16903,乐山师范学院第03组,厅化,508,166,101,132,56,78,76,6,,K16903 | 乐山师范学院第03组 | 厅化 | 508 | 166 | 101 | 132 | 56 | 78 | 76 | 6
56,K17203,教成都大学第03组,不限,563,217,113,116,73,83,74,2,,K17203 | 教成都大学第03组 | 不限 | 563 | 217 | 113 | 116 | 73 | 83 | 74 | 2
56,K17204,成都大学第04组,北化,551,214,111,112,70,86,69,2,,K17204 | 成都大学第04组 | 北化 | 551 | 214 | 111 | 112 | 70 | 86 | 69 | 2
56,K17205,省湖成都大学第05组,化,568,209,108,129,72,83,75,1,,K17205 | 省湖成都大学第05组 | 化 | 568 | 209 | 108 | 129 | 72 | 83 | 75 | 1
56,K17301,成都工业学院第01组,化,540,204,110,105,75,82,74,1,,K17301 | 成都工业学院第01组 | 化 | 540 | 204 | 110 | 105 | 75 | 82 | 74 | 1
56,K17302,北【成都工业学院第02组,化,532,199,106,82,78,88,85,9,,K17302 | 北【成都工业学院第02组 | 化 | 532 | 199 | 106 | 82 | 78 | 88 | 85 | 9
56,K17402,湖号攀枝花学院第02组,化,487,187,100,100,56,74,70,6,,K17402 | 湖号攀枝花学院第02组 | 化 | 487 | 187 | 100 | 100 | 56 | 74 | 70 | 6
56,K17501,四川旅游学院第01组,化,489,204,114,88,58,79,60,1,,K17501 | 四川旅游学院第01组 | 化 | 489 | 204 | 114 | 88 | 58 | 79 | 60 | 1
56,K17502,众四川旅游学院第02组,化,481,171,87,112,58,74,66,8,,K17502 | 众四川旅游学院第02组 | 化 | 481 | 171 | 87 | 112 | 58 | 74 | 66 | 8
56,K17702,四川警察学院第02组,不限,525,184,98,113,76,77,75,7,,K17702 | 四川警察学院第02组 | 不限 | 525 | 184 | 98 | 113 | 76 | 77 | 75 | 7
56,K17801,公成都医学院第01组,化,521,201,104,108,59,79,74,1,,K17801 | 公成都医学院第01组 | 化 | 521 | 201 | 104 | 108 | 59 | 79 | 74 | 1
56,K17802,信成都医学院第02组,化和生,517,201,103,97,65,84,70,3,,K17802 | 信成都医学院第02组 | 化和生 | 517 | 201 | 103 | 97 | 65 | 84 | 70 | 3
56,K17903,成都师范学院第03组,不限,536,187,110,104,75,88,82,3,,K17903 | 成都师范学院第03组 | 不限 | 536 | 187 | 110 | 104 | 75 | 88 | 82 | 3
56,K17904,微成都师范学院第04组,不限,529,207,111,104,62,84,72,9,,K17904 | 微成都师范学院第04组 | 不限 | 529 | 207 | 111 | 104 | 62 | 84 | 72 | 9
56,K17905,成都师范学院第05组,化,523,192,100,105,66,81,79,3,,K17905 | 成都师范学院第05组 | 化 | 523 | 192 | 100 | 105 | 66 | 81 | 79 | 3
56,K20902,成都东软学院第02组,化,470,146,90,121,52,78,73,6,,K20902 | 成都东软学院第02组 | 化 | 470 | 146 | 90 | 121 | 52 | 78 | 73 | 6
56,K21102,电子科技大学成都学院第02组,不限,491,187,97,57,71,90,86,32,,K21102 | 电子科技大学成都学院第02组 | 不限 | 491 | 187 | 97 | 57 | 71 | 90 | 86 | 32
56,K21103,电子科技大学成都学院第03组,化,482,184,106,113,38,75,72,3,,K21103 | 电子科技大学成都学院第03组 | 化 | 482 | 184 | 106 | 113 | 38 | 75 | 72 | 3
56,K21202,成都理工大学工程技术学院第02组,化,470,182,102,90,49,75,74,1,,K21202 | 成都理工大学工程技术学院第02组 | 化 | 470 | 182 | 102 | 90 | 49 | 75 | 74 | 1
56,K21302,四川传媒学院第02组,不限,474,169,88,117,52,72,64,8,,K21302 | 四川传媒学院第02组 | 不限 | 474 | 169 | 88 | 117 | 52 | 72 | 64 | 8
56,K21402,成都银杏酒店管理学院第02组,不限,456,178,93,92,48,71,67,15,,K21402 | 成都银杏酒店管理学院第02组 | 不限 | 456 | 178 | 93 | 92 | 48 | 71 | 67 | 15
56,K21602,四川工商学院第02组,不限,484,201,110,78,65,72,68,9,,K21602 | 四川工商学院第02组 | 不限 | 484 | 201 | 110 | 78 | 65 | 72 | 68 | 9
56,K21603,四川工商学院第03组,化,465,209,113,85,33,71,67,5,,K21603 | 四川工商学院第03组 | 化 | 465 | 209 | 113 | 85 | 33 | 71 | 67 | 5
