执行顺序,页码版面键,来源页码,版面列,任务来源类型,第一闭环纳入原因,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,字段名,OCR专业计划数候选,最佳官网计划数,OCR学费候选,最佳官网学费,OCR再选科目候选,最佳官网选科,官网证据强度,官网来源状态,官网证据匹配状态,计划数核验状态,差异字段集合,是否裁图OCR与高校辅证冲突,是否机器高校冲突,人工核验泳道,人工核验方式,是否需要双人复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,当前闭环状态,下一步,专业行ID,稳定基座第一闭环明细任务ID
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,11,18,数据科学与大数据技术（办学地点：长,,,1,6480,,,19885；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-eb18c68df6af2f4d,FIRSTDETAIL-844eebd62e0ea14a
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,11,18,数据科学与大数据技术（办学地点：长,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-eb18c68df6af2f4d,FIRSTDETAIL-4be2297b222daff5
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,12,19,数字媒体技术（办学地点：长安校区）,,,2,6000,,,21489；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-de96b2c78977c1f5,FIRSTDETAIL-88c7883b4b4503f6
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,12,19,数字媒体技术（办学地点：长安校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-de96b2c78977c1f5,FIRSTDETAIL-7bedb10cacefefe5
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,13,20,电气工程及其自动化（办学地点：长安,,,2,6480,,,20901；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-216cedcbd6540689,FIRSTDETAIL-c45ce9a5ad638ec1
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,13,20,电气工程及其自动化（办学地点：长安,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-216cedcbd6540689,FIRSTDETAIL-9492c8564a765ada
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,14,21,信息安全（办学地点：长安校区）,,,2,6480,,,/；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-a83566d233468121,FIRSTDETAIL-22bc0ea3bfe8651a
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,14,21,信息安全（办学地点：长安校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M6-常规人工核页,单人初核加抽检,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-a83566d233468121,FIRSTDETAIL-b32e99b3f89bcaa4
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,15,22,网络空间安全（办学地点：长安校区）,,,2,6480,,,/；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-4a6209dd341f05a5,FIRSTDETAIL-81c8c77e8830e077
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,15,22,网络空间安全（办学地点：长安校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-4a6209dd341f05a5,FIRSTDETAIL-bb340f79f9405382
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,16,23,密码科学与技术（办学地点：长安校,,,1,6000,,,20901；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-3875a60b6b22b3fa,FIRSTDETAIL-fec7ce08455236f6
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,16,23,密码科学与技术（办学地点：长安校,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-3875a60b6b22b3fa,FIRSTDETAIL-33259a9f9d763d46
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,17,24,信息对抗技术（办学地点：长安校区）,,,2,6480,,,17446；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-b54865ae837a800d,FIRSTDETAIL-be264c75f53789f6
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,17,24,信息对抗技术（办学地点：长安校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M6-常规人工核页,单人初核加抽检,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-b54865ae837a800d,FIRSTDETAIL-bb5d3b024be0552c
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,18,25,新能源材料与器件（办学地点：长安校,,,1,1,,,21489；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-9807e5b6e5757591,FIRSTDETAIL-88d1b347fbb30275
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,18,25,新能源材料与器件（办学地点：长安校,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-9807e5b6e5757591,FIRSTDETAIL-d4cdf918277c76bf
19,226-left,226,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K486,西安邮电大学,K48603,19,26,邮政工程（办学地点：雁塔校区）,,,1,6000,,化学,22070；物理+化学,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-188931cfb2409b2a,FIRSTDETAIL-1ee8dfd8190933ae
19,226-left,226,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K486,西安邮电大学,K48603,19,26,邮政工程（办学地点：雁塔校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-188931cfb2409b2a,FIRSTDETAIL-b47bcb8a4b82264a
20,109-left,109,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,F305,忻州师范学院,F30508,1,15,应用化学,,,1,4950,4950,化学,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-51215ebfd6e9c1fb,FIRSTDETAIL-7040975d5436c8a8
20,109-left,109,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,F305,忻州师范学院,F30508,1,15,应用化学,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-51215ebfd6e9c1fb,FIRSTDETAIL-f0c16ae7f65a6b84
20,109-left,109,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,F305,忻州师范学院,F30508,2,16,数字媒体技术,,,1,4800,4800,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-6eb339aae881b3aa,FIRSTDETAIL-85ebc004f0ee6aa0
20,109-left,109,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,F305,忻州师范学院,F30508,2,16,数字媒体技术,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M3-多源一致快速三方核验,三方线索优先核验,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-6eb339aae881b3aa,FIRSTDETAIL-9fb134ed7e2c215d
20,109-left,109,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,F305,忻州师范学院,F30508,3,17,数据科学与大数据技术,,,1,4800,4800,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-68e8615d3ab753b9,FIRSTDETAIL-a0e1bc6648e21db0
20,109-left,109,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,F305,忻州师范学院,F30508,3,17,数据科学与大数据技术,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-68e8615d3ab753b9,FIRSTDETAIL-0343054865ae6f8f
20,109-left,109,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,F305,忻州师范学院,F30508,4,18,计算机科学与技术（师范类）,,,2,5280,5280,【化学,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-b11b9f49fcb51333,FIRSTDETAIL-b50d8b9170f5d692
20,109-left,109,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,F305,忻州师范学院,F30508,4,18,计算机科学与技术（师范类）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-b11b9f49fcb51333,FIRSTDETAIL-2038c10c7b1108c6
21,226-right,226,right,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K488,西安医学院,K48804,1,04,英语（外语语种：英语：办学地点：未央校区）,,,1,5000,5000,不限,无首选科目要求；不提科目要求,fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-850aa6e9b4a3be8a,FIRSTDETAIL-ef35601f652ae549
21,226-right,226,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K488,西安医学院,K48804,1,04,英语（外语语种：英语：办学地点：未央校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-850aa6e9b4a3be8a,FIRSTDETAIL-fb79b9a18ba8b23b
21,226-right,226,right,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,K488,西安医学院,K48805,1,05,预防医学（办学地点：未央校区；学制：五年）,,,2,6500,6500,［化学,"无首选科目要求；物理,化学(2门科目考生均须选考方可报考)",fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-dc273ca69fa31c06,FIRSTDETAIL-b5b65845644b6e4b
21,226-right,226,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,K488,西安医学院,K48805,1,05,预防医学（办学地点：未央校区；学制：五年）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-dc273ca69fa31c06,FIRSTDETAIL-873fb0a3fa03869b
22,038-right,38,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,A141,武汉大学,A14109,4,26,计算机类（计算机学院；貪计算机科学与技术、软件工程专业；分流时该专业大类内专业任选）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-441e148dafdb4204,FIRSTDETAIL-134083d40026d857
22,038-right,38,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,A141,武汉大学,A14109,6,28,网络空间安全（创新班）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-6c6bbe1c67c63c2d,FIRSTDETAIL-d98431b572fa7397
23,082-right,82,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,C202,武汉晴川学院,C20206,1,29,电气工程及其自动化,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-8609461d123ec08d,FIRSTDETAIL-0775ff576577408b
23,082-right,82,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,C202,武汉晴川学院,C20206,2,30,电气工程与智能控制,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-3a229bd5e4d033ee,FIRSTDETAIL-4b301da384283fec
24,137-left,137,left,自动官网辅证任务,OCR计划数缺口但官网有补缺线索，第一批回页核,H001,杭州电子科技大学,H00104,6,18,数学类（数学与应用数学、信息与计算科学：办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,,,3,5300,,,"物理,化学(2门科目考生均须选考方可报考)",fill_candidate,has_reusable_2026_hubei_plan_source,matched,ocr_plan_missing_official_available,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-07561f2ddca7868c,FIRSTDETAIL-b3e6cbef91c35c3d
24,137-left,137,left,P0人工字段任务,EXEC-03-高校辅证线索三方核验,H001,杭州电子科技大学,H00104,6,18,数学类（数学与应用数学、信息与计算科学：办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,专业计划数,,,,,,,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-07561f2ddca7868c,FIRSTDETAIL-b6403975e8cab9e3
25,014-left,14,left,P0人工字段任务,EXEC-02-计划数偏大重点核页,A010,北京化工大学,A01009,1,31,本科顶科班（少数民族预科班：公共事业管理；办学地点：昌平校区；学制：A013 北京邮电大学（公办）（北京）高院校及专业代号01302 北京邮电大学第 02组,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-0e3eab5eafd98476,FIRSTDETAIL-9bf7591b36b04599
26,032-right,32,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,A117,河海大学,A11705,2,46,生木工程（中外合作办学）（太一在南烹相应校区学习，大二起在常州校区学习）A119 江南大学（公办）（江苏）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-0f51c257ad05eb5f,FIRSTDETAIL-9fb919fe97c2ce42
27,033-right,33,right,P0人工字段任务,EXEC-02-计划数偏大重点核页,A119,江南大学,A11930,2,52,大数据管理与应用（中外合作办学）（第四学年赴澳大利亚莫纳什大学学习，国外学习阶段学费按协议执行：办学地点：蠡湖校区）A121 南京农业大学（公办）（江苏）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-fc54433e6fda2e66,FIRSTDETAIL-78b92f1342e2c4ac
28,102-left,102,left,P0人工字段任务,EXEC-02-计划数偏大重点核页,F197,沧州师范学院,F19703,1,06,电气工程及其自动化（中外合作办办学，3+1. 前3年本校就读第卡俄罗暫雙聖綠卡辛在樂拿作25000完7年：第1年如出国，学费终3500 美元/年（具体按国外办学机构报考.详见我校招生章程）F198 石 庄铁道大学（公办）（河北）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-231d946380e05257,FIRSTDETAIL-7ba82baf885195e0
29,228-left,228,left,P0人工字段任务,EXEC-02-计划数偏大重点核页,K541,西安科技大学高新学院,K54103,1,03,计算机科学与技术（SQAAD 国际项目）K571 兰州理工大学（公办）（甘肃）,专业计划数,,,,,,,,,,,,false,false,M1-计划数偏大重点核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,not_applicable_no_school_field_clue,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-cede91c23834594c,FIRSTDETAIL-2a1312b99fd1acf8
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,5,25,经济与金融（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-f86b6ae14e4edb59,FIRSTDETAIL-deb2ed30ccd3ce6f
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,6,26,南务经济学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-e16a5921623c531f,FIRSTDETAIL-ebc96c1f44ce2d9a
