Round4家庭说明ID,来源Round4重点55组,来源Round4暂缓65组,来源Round4优先120组,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,家庭阅读排序,入选状态,是否进入40到60重点核验,为什么入选,为什么暂缓,暂缓主因,同梯度入选线,距同梯度入选线分差,高分暂缓标记,梯度配额标签,梯度内排序,压缩综合分,院校专业组,院校代码,院校名称,院校专业组代码,专业组号,城市,城市来源,城市口径提醒,省份,冲稳保,历史稳定性等级,与515关系,同代码命中年份数,等位分差摘要,专业匹配等级,专业方向命中摘要,完整组内专业数,接受专业数,勉强调剂专业数,待核后判断专业数,不能接受提示专业数,完整组内专业接受度摘要,调剂接受风险等级,调剂风险说明,费用限制风险,高收费或超预算专业数,公办民办机器线索,家庭底线属性动作,结构字段阻断等级,字段缺口专业行数,结构或归属未闭环专业行数,PDF原页待核专业行数,湖北官方系统待核专业行数,官网辅证命中专业行数,第一闭环明细任务数,第一闭环双人复核任务数,高校侧刷新任务数,主要阻断原因,家庭最小决策动作,核验最小动作,下一步核验动作,来源页码,版面列,第四轮候选ID,专业组出现ID,公开安全策略
R4FAMILYEXPLAIN-a3b816002d7d2ae1,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓49,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组67.50，差值-7.00；计算机/软件/AI1；计算机类1；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-7.00,false,稳妥观察配额24,31,67.50,A207 北方民族大学 A20709 09,A207,北方民族大学,A20709,09,银川市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,宁夏回族自治区,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；479-481=-2；497-497=+0；485-494=-9；历史最高等位分差=0。,3,479-481=-2；497-497=+0；485-494=-9,P1-命中计算机/软件/AI,计算机/软件/AI1；计算机类1,4,1,3,0,0,接受1；勉强调剂3；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口4行,4,0,4,4,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,58,left,R4GROUP-26b3f06b9a49c48f,G-1553d54f9a9f074e,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-0a8db8a11e63d023,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓50,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组67.50，差值-7.00；师范2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-7.00,false,稳妥观察配额24,32,67.50,K578 天水师范大学 K57803 03,K578,天水师范大学,K57803,03,天水市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,甘肃省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；493-494=-1；历史最高等位分差=-1。,1,493-494=-1,P2-命中电子信息/网络或师范,师范2,4,2,2,0,0,接受2；勉强调剂2；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口3行,3,0,4,4,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,229,right,R4GROUP-d206b412b1ae715b,G-5222b0d36a3b95c2,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-28da72329c6e8178,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓51,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组66.75，差值-7.75；电子信息/网络1；机械自动化1；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-7.75,false,稳妥观察配额24,33,66.75,K157 西昌学院 K15703 03,K157,西昌学院,K15703,03,凉山彝族自治州,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,四川省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；490-494=-4；历史最高等位分差=-4。,1,490-494=-4,P2-命中电子信息/网络或师范,电子信息/网络1；机械自动化1,2,0,2,0,0,接受0；勉强调剂2；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口1行,1,0,2,2,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,210,right,R4GROUP-fd71999ec4905d3b,G-34b454fb2083287f,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-539458f1fed2d686,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓52,暂缓保留,false,,P1-专业匹配弱于当前优先方向；同梯度入选线74.50，本组65.75，差值-8.75；机械自动化2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P1-专业匹配弱于当前优先方向,74.50,-8.75,false,稳妥观察配额24,34,65.75,K472 陕西理工大学 K47208 08,K472,陕西理工大学,K47208,08,汉中市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,陕西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；476-481=-5；历史最高等位分差=-5。,1,476-481=-5,P3-命中备选方向,机械自动化2,2,0,2,0,0,接受0；勉强调剂2；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口2行,2,0,2,2,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,225,left,R4GROUP-2b6b28855b494618,G-9f2465243e418245,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-30c7996e2665b9fe,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓53,暂缓保留,false,,P2-调剂或特殊限制风险较高；同梯度入选线74.50，本组64.75，差值-9.75；师范4；工商旅游管理2；T1-特殊限制待核，先核章程/原页；V0-高核验成本，先核页和组边界；特殊限制待核2个,P2-调剂或特殊限制风险较高,74.50,-9.75,false,稳妥观察配额24,35,64.75,C139 荆楚理工学院 C13904 04,C139,荆楚理工学院,C13904,04,荆门市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,湖北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；495-497=-2；479-494=-15；历史最高等位分差=-2。,2,495-497=-2；479-494=-15,P2-命中电子信息/网络或师范,师范4,10,3,5,2,0,接受3；勉强调剂5；待核2；不能0,T1-特殊限制待核，先核章程/原页,有体检、语种、单科、专项或章程限制待核，先看限制再谈调剂。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环10行,9,10,10,10,0,0,0,0,存在结构或专业组归属未闭环专业行。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,79,right,R4GROUP-933c38a421cf688b,G-9def6a5a21eb51d6,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-d2600d58f6e50ae5,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓54,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组64.50，差值-10.00；师范1；工商旅游管理2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-10.00,false,稳妥观察配额24,36,64.50,F696 哈尔滨学院 F69603 03,F696,哈尔滨学院,F69603,03,哈尔滨市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,黑龙江省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；480-494=-14；历史最高等位分差=-14。,1,480-494=-14,P2-命中电子信息/网络或师范,师范1,4,1,3,0,0,接受1；勉强调剂3；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口4行,4,0,4,4,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,126,right,R4GROUP-fb9e89612f97e902,G-138c426667d838bf,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-b7ead366fcc2607b,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓55,暂缓保留,false,,P0-存在不能接受专业提示，先暂缓；组内有3个不能接受提示；同梯度入选线74.50，本组64.00，差值-10.50；数字媒体技术1；计算机/软件/AI2；计算机类2；电子信息/网络3；机械自动化4；T0-有3条不能接受提示，服从调剂高风险；V0-高核验成本，先核页和组边界,P0-存在不能接受专业提示，先暂缓,74.50,-10.50,false,稳妥观察配额24,,64.00,K779 新疆理工学院 K77903 03,K779,新疆理工学院,K77903,03,阿克苏地区,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,新疆维吾尔自治区,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；482-497=-15；467-494=-27；历史最高等位分差=-15。,2,482-497=-15；467-494=-27,P0-命中数字媒体技术,数字媒体技术1；计算机/软件/AI2；计算机类2；电子信息/网络3；机械自动化4,32,3,26,0,3,接受3；勉强调剂26；待核0；不能3,T0-有3条不能接受提示，服从调剂高风险,存在不能接受专业提示，默认不适合无条件服从调剂。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S0-结构或归属未闭环5行,32,5,32,32,0,0,0,0,存在结构或专业组归属未闭环专业行。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,236,right,R4GROUP-46b8b8b4ab477db9,G-11987cdfba1d7cb7,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-099b6138df6fbb9d,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓56,暂缓保留,false,,P1-专业匹配弱于当前优先方向；同梯度入选线74.50，本组63.88，差值-10.62；工商旅游管理6；T3-组内专业较多，需逐条确认；V1-中高核验成本，需集中核字段,P1-专业匹配弱于当前优先方向,74.50,-10.62,false,稳妥观察配额24,37,63.88,K755 新疆财经大学 K75503 03,K755,新疆财经大学,K75503,03,乌鲁木齐市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,新疆维吾尔自治区,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；473-481=-8；496-497=-1；484-494=-10；历史最高等位分差=-1。,3,473-481=-8；496-497=-1；484-494=-10,P4-专业匹配弱,未明显命中当前优先方向,17,0,17,0,0,接受0；勉强调剂17；待核0；不能0,T3-组内专业较多，需逐条确认,组内专业较多，必须逐条判断能否接受调剂。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口17行,17,0,17,17,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,235,right,R4GROUP-6250cc5002636c5d,G-fa79972ed51283db,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-beb21a8f47aace66,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓57,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组63.75，差值-10.75；师范2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-10.75,false,稳妥观察配额24,38,63.75,F192 廊坊师范学院 F19203 03,F192,廊坊师范学院,F19203,03,廊坊市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,河北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；479-481=-2；485-497=-12；476-494=-18；历史最高等位分差=-2。,3,479-481=-2；485-497=-12；476-494=-18,P2-命中电子信息/网络或师范,师范2,2,2,0,0,0,接受2；勉强调剂0；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口2行,2,0,2,2,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,102,left,R4GROUP-7acacfd272492039,G-45c66c099b17d08b,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-d89b29b44da2c5ff,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓58,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组60.88，差值-13.62；电子信息/网络1；T4-暂未见硬阻断，仍需人工接受度判断；V3-相对低核验成本，仍未定稿,P4-同梯度配额外，作为备选保留,74.50,-13.62,false,稳妥观察配额24,39,60.88,F193 衡水学院 F19304 04,F193,衡水学院,F19304,04,衡水市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,河北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；484-497=-13；470-494=-24；历史最高等位分差=-13。,2,484-497=-13；470-494=-24,P2-命中电子信息/网络或师范,电子信息/网络1,1,0,1,0,0,接受0；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S2-结构线索相对完整但仍未官方闭环,0,0,1,1,0,0,0,0,可进入分层抽检或官网后人工确认，但不能定稿。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,102,left,R4GROUP-16b0f26ad941a8b4,G-7de675498d57f1ad,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-a489ce8cb9116478,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓59,暂缓保留,false,,P4-同梯度配额外，作为备选保留；同梯度入选线74.50，本组60.75，差值-13.75；师范1；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P4-同梯度配额外，作为备选保留,74.50,-13.75,false,稳妥观察配额24,40,60.75,C118 黄冈师范学院 C11813 13,C118,黄冈师范学院,C11813,13,黄冈市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,湖北省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；494-494=+0；历史最高等位分差=0。,1,494-494=+0,P2-命中电子信息/网络或师范,师范1,2,1,1,0,0,接受1；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口1行,1,0,2,2,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,73,right,R4GROUP-d40b1f6bc1643ca7,G-d173668e07c7af3f,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-9f165966e394455c,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓60,暂缓保留,false,,P1-专业匹配弱于当前优先方向；同梯度入选线74.50，本组59.88，差值-14.62；机械自动化1；T4-暂未见硬阻断，仍需人工接受度判断；V3-相对低核验成本，仍未定稿,P1-专业匹配弱于当前优先方向,74.50,-14.62,false,稳妥观察配额24,41,59.88,F390 内蒙古民族大学 F39007 07,F390,内蒙古民族大学,F39007,07,通辽市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,内蒙古自治区,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；479-481=-2；历史最高等位分差=-2。,1,479-481=-2,P3-命中备选方向,机械自动化1,1,0,1,0,0,接受0；勉强调剂1；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S2-结构线索相对完整但仍未官方闭环,0,0,1,1,0,0,0,0,可进入分层抽检或官网后人工确认，但不能定稿。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,112,left,R4GROUP-e16ef600b6dac6c7,G-acda47e9da674ef7,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
R4FAMILYEXPLAIN-8fd0982997f9737e,data/exports/issue19-round4-priority-focus55-groups.csv,data/exports/issue19-round4-priority-focus55-paused65-groups.csv,data/exports/issue19-round4-city-gradient-priority120-groups.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_round4_family_explanation_board,Round4优先120组家庭阅读说明,院校专业组×入选或暂缓理由×调剂风险摘要,false,false,false,false,false,false,false,false,暂缓61,暂缓保留,false,,P1-专业匹配弱于当前优先方向；同梯度入选线74.50，本组57.38，差值-17.12；工商旅游管理2；T4-暂未见硬阻断，仍需人工接受度判断；V2-中等核验成本，保留字段缺口,P1-专业匹配弱于当前优先方向,74.50,-17.12,false,稳妥观察配额24,42,57.38,F309 太原学院 F30904 04,F309,太原学院,F30904,04,太原市,教育部所在地,城市只是学校所在地或机器线索；实际校区必须核第19期原页、湖北官方计划和招生章程。,山西省,稳妥观察,H2-稳妥历史线索,515对应等位分：2025=494、2024=497、2023=481；480-481=-1；494-497=-3；488-494=-6；历史最高等位分差=-1。,3,480-481=-1；494-497=-3；488-494=-6,P4-专业匹配弱,未明显命中当前优先方向,5,0,5,0,0,接受0；勉强调剂5；待核0；不能0,T4-暂未见硬阻断，仍需人工接受度判断,暂未见硬阻断，但仍需家里逐专业确认接受度。,F1-暂未见高收费或超预算线索,0,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,S1-字段事实缺口4行,4,0,5,5,0,0,0,0,仍有计划数、学费或再选科目字段缺口。,暂不投入人工核验时间；家庭点名喜欢时再拉回。,暂缓；若后续回捞，先核完整专业组和调剂风险。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,109,right,R4GROUP-d9581be34bf267ae,G-23496a0b3d52eaac,该说明表只用于家庭阅读和核验排序；所有组仍需PDF原页、湖北官方侧、高校章程和完整组内专业闭环。
