核验任务序号,页码版面键,执行泳道,院校代码,院校名称,院校专业组代码,专业代号,专业名称短摘,字段范围,任务来源类型,公开冲突桶,候选提示桶,PDFOCR提示,机器坐标提示,高校辅证线索,是否需要双人复核,PDF原页记录状态,湖北官方记录状态,高校辅证记录状态,字段写回状态,人工动作,完成条件,专业行ID,第一闭环任务ID
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,17,网络工程（办学地点：长安校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-ba5cee9e156ea062,FIRSTDETAIL-71edd57df6132e94
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,17,网络工程（办学地点：长安校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-ba5cee9e156ea062,FIRSTDETAIL-82a0f5989c55884d
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,18,数据科学与大数据技术（办学地点：长,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-eb18c68df6af2f4d,FIRSTDETAIL-844eebd62e0ea14a
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,18,数据科学与大数据技术（办学地点：长,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-eb18c68df6af2f4d,FIRSTDETAIL-4be2297b222daff5
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,19,数字媒体技术（办学地点：长安校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-de96b2c78977c1f5,FIRSTDETAIL-88c7883b4b4503f6
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,19,数字媒体技术（办学地点：长安校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-de96b2c78977c1f5,FIRSTDETAIL-7bedb10cacefefe5
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,20,电气工程及其自动化（办学地点：长安,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-216cedcbd6540689,FIRSTDETAIL-c45ce9a5ad638ec1
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,20,电气工程及其自动化（办学地点：长安,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-216cedcbd6540689,FIRSTDETAIL-9492c8564a765ada
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,21,信息安全（办学地点：长安校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-a83566d233468121,FIRSTDETAIL-22bc0ea3bfe8651a
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,21,信息安全（办学地点：长安校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-a83566d233468121,FIRSTDETAIL-b32e99b3f89bcaa4
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,22,网络空间安全（办学地点：长安校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-4a6209dd341f05a5,FIRSTDETAIL-81c8c77e8830e077
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,22,网络空间安全（办学地点：长安校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-4a6209dd341f05a5,FIRSTDETAIL-bb340f79f9405382
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,23,密码科学与技术（办学地点：长安校,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-3875a60b6b22b3fa,FIRSTDETAIL-fec7ce08455236f6
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,23,密码科学与技术（办学地点：长安校,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-3875a60b6b22b3fa,FIRSTDETAIL-33259a9f9d763d46
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,24,信息对抗技术（办学地点：长安校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-b54865ae837a800d,FIRSTDETAIL-be264c75f53789f6
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,24,信息对抗技术（办学地点：长安校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-b54865ae837a800d,FIRSTDETAIL-bb5d3b024be0552c
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,25,新能源材料与器件（办学地点：长安校,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-9807e5b6e5757591,FIRSTDETAIL-88d1b347fbb30275
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,25,新能源材料与器件（办学地点：长安校,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-9807e5b6e5757591,FIRSTDETAIL-d4cdf918277c76bf
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,26,邮政工程（办学地点：雁塔校区）,专业计划数；学费；再选科目,自动官网辅证任务,R0-PDFOCR与高校辅证存在冲突,H0-PDFOCR与高校辅证冲突,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,先核PDF原页，再核湖北官方侧，最后对照高校辅证,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-188931cfb2409b2a,FIRSTDETAIL-1ee8dfd8190933ae
19,226-left,E1-计划数补缺或偏大优先核验,K486,西安邮电大学,K48603,26,邮政工程（办学地点：雁塔校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-188931cfb2409b2a,FIRSTDETAIL-b47bcb8a4b82264a
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,15,应用化学,专业计划数；学费；再选科目,自动官网辅证任务,R1-PDFOCR与高校辅证存在一致字段,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-51215ebfd6e9c1fb,FIRSTDETAIL-7040975d5436c8a8
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,15,应用化学,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-51215ebfd6e9c1fb,FIRSTDETAIL-f0c16ae7f65a6b84
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,16,数字媒体技术,专业计划数；学费,自动官网辅证任务,R1-PDFOCR与高校辅证存在一致字段,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-6eb339aae881b3aa,FIRSTDETAIL-85ebc004f0ee6aa0
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,16,数字媒体技术,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-6eb339aae881b3aa,FIRSTDETAIL-9fb134ed7e2c215d
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,17,数据科学与大数据技术,专业计划数；学费,自动官网辅证任务,R1-PDFOCR与高校辅证存在一致字段,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-68e8615d3ab753b9,FIRSTDETAIL-a0e1bc6648e21db0
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,17,数据科学与大数据技术,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-68e8615d3ab753b9,FIRSTDETAIL-0343054865ae6f8f
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,18,计算机科学与技术（师范类）,专业计划数；学费；再选科目,自动官网辅证任务,R1-PDFOCR与高校辅证存在一致字段,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-b11b9f49fcb51333,FIRSTDETAIL-b50d8b9170f5d692
20,109-left,E1-计划数补缺或偏大优先核验,F305,忻州师范学院,F30508,18,计算机科学与技术（师范类）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-b11b9f49fcb51333,FIRSTDETAIL-2038c10c7b1108c6
21,226-right,E1-计划数补缺或偏大优先核验,K488,西安医学院,K48804,04,英语（外语语种：英语：办学地点：未央校区）,专业计划数；学费；再选科目,自动官网辅证任务,R0-PDFOCR与高校辅证存在冲突,H0-PDFOCR与高校辅证冲突,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,先核PDF原页，再核湖北官方侧，最后对照高校辅证,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-850aa6e9b4a3be8a,FIRSTDETAIL-ef35601f652ae549
21,226-right,E1-计划数补缺或偏大优先核验,K488,西安医学院,K48804,04,英语（外语语种：英语：办学地点：未央校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-850aa6e9b4a3be8a,FIRSTDETAIL-fb79b9a18ba8b23b
21,226-right,E1-计划数补缺或偏大优先核验,K488,西安医学院,K48805,05,预防医学（办学地点：未央校区；学制：五年）,专业计划数；学费；再选科目,自动官网辅证任务,R0-PDFOCR与高校辅证存在冲突,H0-PDFOCR与高校辅证冲突,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,先核PDF原页，再核湖北官方侧，最后对照高校辅证,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-dc273ca69fa31c06,FIRSTDETAIL-b5b65845644b6e4b
21,226-right,E1-计划数补缺或偏大优先核验,K488,西安医学院,K48805,05,预防医学（办学地点：未央校区；学制：五年）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-dc273ca69fa31c06,FIRSTDETAIL-873fb0a3fa03869b
22,038-right,E1-计划数补缺或偏大优先核验,A141,武汉大学,A14109,26,计算机类（计算机学院；貪计算机科学与技术、软件工程专业；分流时该专业大类内专业任选）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-441e148dafdb4204,FIRSTDETAIL-134083d40026d857
22,038-right,E1-计划数补缺或偏大优先核验,A141,武汉大学,A14109,28,网络空间安全（创新班）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-6c6bbe1c67c63c2d,FIRSTDETAIL-d98431b572fa7397
23,082-right,E1-计划数补缺或偏大优先核验,C202,武汉晴川学院,C20206,29,电气工程及其自动化,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-8609461d123ec08d,FIRSTDETAIL-0775ff576577408b
23,082-right,E1-计划数补缺或偏大优先核验,C202,武汉晴川学院,C20206,30,电气工程与智能控制,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-3a229bd5e4d033ee,FIRSTDETAIL-4b301da384283fec
24,137-left,E1-计划数补缺或偏大优先核验,H001,杭州电子科技大学,H00104,18,数学类（数学与应用数学、信息与计算科学：办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,专业计划数；学费；再选科目,自动官网辅证任务,R2-高校有线索但PDFOCR缺候选,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,true,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-07561f2ddca7868c,FIRSTDETAIL-b3e6cbef91c35c3d
24,137-left,E1-计划数补缺或偏大优先核验,H001,杭州电子科技大学,H00104,18,数学类（数学与应用数学、信息与计算科学：办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-07561f2ddca7868c,FIRSTDETAIL-b6403975e8cab9e3
25,014-left,E1-计划数补缺或偏大优先核验,A010,北京化工大学,A01009,31,本科顶科班（少数民族预科班：公共事业管理；办学地点：昌平校区；学制：A013 北京邮电大学（公办）（北京）高院校及专业代号01302 北京邮电大学第 02组,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-0e3eab5eafd98476,FIRSTDETAIL-9bf7591b36b04599
26,032-right,E1-计划数补缺或偏大优先核验,A117,河海大学,A11705,46,生木工程（中外合作办学）（太一在南烹相应校区学习，大二起在常州校区学习）A119 江南大学（公办）（江苏）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-0f51c257ad05eb5f,FIRSTDETAIL-9fb919fe97c2ce42
27,033-right,E1-计划数补缺或偏大优先核验,A119,江南大学,A11930,52,大数据管理与应用（中外合作办学）（第四学年赴澳大利亚莫纳什大学学习，国外学习阶段学费按协议执行：办学地点：蠡湖校区）A121 南京农业大学（公办）（江苏）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-fc54433e6fda2e66,FIRSTDETAIL-78b92f1342e2c4ac
28,102-left,E1-计划数补缺或偏大优先核验,F197,沧州师范学院,F19703,06,电气工程及其自动化（中外合作办办学，3+1. 前3年本校就读第卡俄罗暫雙聖綠卡辛在樂拿作25000完7年：第1年如出国，学费终3500 美元/年（具体按国外办学机构报考.详见我校招生章程）F198 石 庄铁道大学（公办）（河北）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-231d946380e05257,FIRSTDETAIL-7ba82baf885195e0
