高校源AdapterD0D1逐项准出门禁ID,来源D0D1逐项证据路由公开账本,来源D0D1逐项证据路由摘要,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否可进入私有写回评审,执行序号,来源页码,版面列,页码版面键SHA16,高校源AdapterD0D1逐项证据路由ID,高校源AdapterD0D1人工核验项ID,高校源AdapterD0D1页列核验包ID,高校源AdapterD0D1页列进度公开账本ID,高校源AdapterD0D1页列PDF视觉核验审计ID,人工核验优先级,冲突核验桶,准出门禁状态,准出动作组,PDF原页证据缺口,湖北官方侧证据缺口,高校辅证验证缺口,冲突处理缺口,双人复核缺口,三方闭环缺口,字段写回缺口,必要缺口数,缺口组合桶,PDF视觉素材状态,私有页图证据编号,私有页图SHA256,私有栏图证据编号,私有栏图SHA256,私有审阅HTML证据编号,私有审阅HTML_SHA256,私有页列CSV证据编号,私有页列CSV_SHA256,私有页列HTML证据编号,私有页列HTML_SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网结构化源状态,字段事实写回状态,公开安全策略,下一步
SSITEMGATE-8dec7f50a1d995aa,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,11,74,left,688468f3eac8e342,SSITEMROUTE-190c84576f6422dc,SSREVIEWITEM-2573d07fc6933d07,SSPAGE-ef0cfcd922389d66,SSPAGEPROG-ee9332a4d60bbd2b,SSPAGEVIS-45eedc5a72f6c933,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-074,ff491a3da8d096f7f2a73410dbeee588792575e1b274b9924143e4742aa3ee40,local_d0_d1_page_side_visual_crop_003,fe0109a21dfe76595aa711d5526e982a023fb6ecb30d0c3fa5706db5eca90f54,local_d0_d1_page_side_visual_html_003,f6c64e3d28525863a9756f3c1a5af9cf93031409a583699c6b890e8dcc8853d7,local_school_source_adapter_d0_d1_page_side_csv_003_not_public,d5075a0bd62a1051761a506746b377ddba1886091d4f0f331a57d4fe212a07b0,local_school_source_adapter_d0_d1_page_side_html_003_not_public,9fb45990402892dfb54a880c097363486fabd732e55ea4dd933581accbd336cc,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-85e28deb71d706ca,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,12,74,left,688468f3eac8e342,SSITEMROUTE-6cbc07e24e53b84b,SSREVIEWITEM-45c2933663caff55,SSPAGE-ef0cfcd922389d66,SSPAGEPROG-ee9332a4d60bbd2b,SSPAGEVIS-45eedc5a72f6c933,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-074,ff491a3da8d096f7f2a73410dbeee588792575e1b274b9924143e4742aa3ee40,local_d0_d1_page_side_visual_crop_003,fe0109a21dfe76595aa711d5526e982a023fb6ecb30d0c3fa5706db5eca90f54,local_d0_d1_page_side_visual_html_003,f6c64e3d28525863a9756f3c1a5af9cf93031409a583699c6b890e8dcc8853d7,local_school_source_adapter_d0_d1_page_side_csv_003_not_public,d5075a0bd62a1051761a506746b377ddba1886091d4f0f331a57d4fe212a07b0,local_school_source_adapter_d0_d1_page_side_html_003_not_public,9fb45990402892dfb54a880c097363486fabd732e55ea4dd933581accbd336cc,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-64682d0e7138f338,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,13,74,left,688468f3eac8e342,SSITEMROUTE-77af3f127b54b9b8,SSREVIEWITEM-1cd23d956b388e35,SSPAGE-ef0cfcd922389d66,SSPAGEPROG-ee9332a4d60bbd2b,SSPAGEVIS-45eedc5a72f6c933,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-074,ff491a3da8d096f7f2a73410dbeee588792575e1b274b9924143e4742aa3ee40,local_d0_d1_page_side_visual_crop_003,fe0109a21dfe76595aa711d5526e982a023fb6ecb30d0c3fa5706db5eca90f54,local_d0_d1_page_side_visual_html_003,f6c64e3d28525863a9756f3c1a5af9cf93031409a583699c6b890e8dcc8853d7,local_school_source_adapter_d0_d1_page_side_csv_003_not_public,d5075a0bd62a1051761a506746b377ddba1886091d4f0f331a57d4fe212a07b0,local_school_source_adapter_d0_d1_page_side_html_003_not_public,9fb45990402892dfb54a880c097363486fabd732e55ea4dd933581accbd336cc,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-19b45ded3b025e11,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,14,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-5205d4341bd817ff,SSREVIEWITEM-4357cb4c4337420a,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-694398413aea2cb0,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,15,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-9a88e0d483b134f2,SSREVIEWITEM-a98c20bb3b25265e,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-28c5cc62261b44d3,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,16,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-4d1c572e14a2f5b0,SSREVIEWITEM-592f3f541de5f28a,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-8f2be301b8abd241,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,17,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-311bbbd2e56b7e4f,SSREVIEWITEM-3994213521bc4128,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-5891251b0f5775d0,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,18,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-b3f21a241a1dd270,SSREVIEWITEM-f3985995845f579f,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-27c6cbde6da5a077,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,19,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-4855470a447acaf0,SSREVIEWITEM-ebcd617f82d7abf2,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-bcdd9a646ac5ed5d,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,20,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-14cdf0f4941b8a33,SSREVIEWITEM-18b1eb3aeee0e99f,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-963c10bc9a93cbca,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,21,78,left,f3b9ac7d0f9472ce,SSITEMROUTE-4d1aba75d5aa1dab,SSREVIEWITEM-a82071bdff79ba57,SSPAGE-7874c179d6374d4a,SSPAGEPROG-8dab7bf38beae72e,SSPAGEVIS-b33925749dd002cb,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_004,39b3b081f5acdef632aa2190fb54adb0d77ac71698e2cc018b3ebd7f7dd3dd0f,local_d0_d1_page_side_visual_html_004,b66a0a52128d4a0084e7e66d78bdb08d99c435dbc2af990619aabda26b6fae73,local_school_source_adapter_d0_d1_page_side_csv_004_not_public,84858b4d34ce0ea60dffe8628687144ffa189d099d3b11e9179df7ebe987861f,local_school_source_adapter_d0_d1_page_side_html_004_not_public,9accf99998aff27cdc59b6ec8d87c82ca33ce1cf2fcc36db01a5c9b3a2b77bd9,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-6f4fe9fa9ebc8367,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,22,78,right,6d220bbab9562f5e,SSITEMROUTE-fdaa6981571947e4,SSREVIEWITEM-85ec16d5e785042c,SSPAGE-5336a9edc02ddde1,SSPAGEPROG-f13fa495b8d60498,SSPAGEVIS-3b10f97e9a86a073,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,local_d0_d1_page_side_visual_crop_005,ad2c4453fed6196d70e90443c05d1e02f51ea0afd217fa6370c69481a6841c4c,local_d0_d1_page_side_visual_html_005,d227755a384daeda7e5fdfd74ce8ffc47578cb7906349b0c6c950448a788b439,local_school_source_adapter_d0_d1_page_side_csv_005_not_public,edf917f6175008b8bc65086f10db83e33ad549c2c86df8d61d218861c6357314,local_school_source_adapter_d0_d1_page_side_html_005_not_public,2db3c714db83d257efefb6c192ed2c14a923c2e0e6da5076c647982dfcb753c6,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
