G0字段W0W1可执行通道项ID,来源G0字段闭环进度表,来源G0字段补证缺口任务,来源G0字段W0W1开核执行清单,来源G0字段W0W1主动工作板,来源第一闭环证据仲裁总视图,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否允许进入私有写回评审,执行项序号,证据通道序号,证据通道,证据通道类型,证据通道执行层级,当前执行波次,当前证据动作组,通道执行优先级,G0冲突字段补证缺口任务公开账本ID,G0字段闭环进度ID,G0冲突字段W0W1开核执行清单ID,第一闭环事实范围缺口公开账本ID,第一闭环字段事实公开账本ID,第一闭环字段核验状态ID,稳定基座第一闭环明细任务ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,事实域,事实类型,字段名,字段事实状态,候选分层桶,闭环准出阶段,证据缺口任务状态,是否当前可并行执行,当前通道状态,当前阻断桶,PDF原页记录状态,湖北官方记录状态,高校辅证人工核验状态,冲突处理状态,双人复核状态,三方一致性闭环状态,字段确认状态,写回评审状态,必要证据缺口数,字段剩余缺口通道数,高校源可DoubleCheck提示,结构化接入候选数,通道回填状态,解除阻断条件,下一步执行动作,来源缺口任务记录SHA256,来源字段进度记录SHA256,来源开核执行包SHA256,公开安全策略
G0-W0W1-ACTION-ITEM-58966828c51a1550,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,11,01,PDF原页记录,PDF原页核页,E0-PDF原页核页先行,W0-一手证据与辅证采集,A0-补PDF原页记录,01-PDF原页优先,G0FIELDGAPTASK-022b0a7af2856d82,G0-FIELD-PROGRESS-834b4370b7f6476e,G0W0W1LAUNCH-76972e6d554bb480,FIRSTSCOPE-5cf991aa5235b28c,FIRSTFACT-42fb1634a702c4d3,FIRSTFIELDSTATUS-23f48332ac0a1df2,FIRSTDETAIL-ab6063ed0b37268b,018-left,18,left,M-84b7a37c3bcb4125,G-df1242f8618d3971,A033,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_pdf_page_review,G0-缺PDF原页记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐PDF原页记录并保留证据编号和SHA。,打开对应页列私有核页材料，逐字段补PDF原页记录。,0f889cda31cdcb651bc95d906c58835a002c497c4fa6546c19ba003229365ae9,37decdc252e80fd7fa2746b2f78f51c0f642f5fa4ef4b666b6f493994b9103ab,87720e9f652f9d37d4487f1f86f3483e6e09303e43b92979851a6bf18861b7ae,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-7e6564268a36330b,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,12,01,PDF原页记录,PDF原页核页,E0-PDF原页核页先行,W0-一手证据与辅证采集,A0-补PDF原页记录,01-PDF原页优先,G0FIELDGAPTASK-67e405fb72ac0050,G0-FIELD-PROGRESS-3e33579a7a52daa1,G0W0W1LAUNCH-76972e6d554bb480,FIRSTSCOPE-42d93c2821c4e249,FIRSTFACT-9860aa9fd32cd986,FIRSTFIELDSTATUS-43bbeed72297a612,FIRSTDETAIL-ab6063ed0b37268b,018-left,18,left,M-84b7a37c3bcb4125,G-df1242f8618d3971,A033,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C1-双侧候选一致但仍待核,F3-补PDF原页基础记录,pending_primary_evidence_collection,true,pending_pdf_page_review,G0-缺PDF原页记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐PDF原页记录并保留证据编号和SHA。,打开对应页列私有核页材料，逐字段补PDF原页记录。,5c1f7c1a32c77a35065d0f6e43a9ac40b4649f2fa6754330a0b3d12c12dc98fe,5721264037f37ed64ca5bd6ed52ae88682341945e56e09fd22f482aa025aa79d,87720e9f652f9d37d4487f1f86f3483e6e09303e43b92979851a6bf18861b7ae,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-635d1ea861af4214,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,13,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-f1cf2dd523210738,G0-FIELD-PROGRESS-cf1e91ca5f0c677a,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-d1fa53a49e6555c6,FIRSTFACT-4b5b60a8920eef51,FIRSTFIELDSTATUS-6f78b3ee481b553d,FIRSTDETAIL-0a008f059b306a64,018-left,18,left,M-f588b8040b4edb64,G-2432826275c85956,A033,字段事实,字段事实-专业计划数,专业计划数,K0-字段缺口无候选需原页重读,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,a995b76485fb20e6e141fca4420618197fb09a31750f7587ffec8528e38e097b,7a546cdadf78a739750815359572fb5b2c90ad2d3547f8b7f4d1e235c3df2881,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-250ec38493a3a117,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,14,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-4805cd52857ef1f5,G0-FIELD-PROGRESS-ef0375269e22461e,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-b0bd625edcb32076,FIRSTFACT-5a6ababf37cc2dcd,FIRSTFIELDSTATUS-f43e418a4a9f10a4,FIRSTDETAIL-0a008f059b306a64,018-left,18,left,M-f588b8040b4edb64,G-2432826275c85956,A033,字段事实,字段事实-再选科目,再选科目,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,31034aa326268f4fb652e68dfe01ce6457ce653fd74c8dcd94c3d6699babe394,7528a07c5b5439e6c3dc16d066143311c8335ded28c165a956c4e45f5da6178f,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-e298ac047a0282be,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,15,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-869e35f5f30fe8c1,G0-FIELD-PROGRESS-2781c7480169e844,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-5b6f6c1d55978676,FIRSTFACT-d7184b81690c695d,FIRSTFIELDSTATUS-61740be8abd131e9,FIRSTDETAIL-0a008f059b306a64,018-left,18,left,M-f588b8040b4edb64,G-2432826275c85956,A033,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,c83f14717483d3b0b5540f53ee1609bccc23ce0f7668cab867e79ec4b365678e,3abb56f3203f0bea3648c2012574477044a914c6a2ca9b7e94c85d52079f2b8b,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-569a4882654561e1,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,16,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-8dbc08d50f1ed93f,G0-FIELD-PROGRESS-2b98141a941b8703,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-3b1d59c3184b4139,FIRSTFACT-f4521d23bb9fc30f,FIRSTFIELDSTATUS-8ab94248db9b730f,FIRSTDETAIL-6e2d3b4c7f4c6ceb,018-left,18,left,M-1313bee178d7d0ee,G-df1242f8618d3971,A033,字段事实,字段事实-专业计划数,专业计划数,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,c7ff5ab421f6f90fdbeada1164d1dbf13f925da06491b303afc122a6631b83fb,a7d1264dabde0a83b7c0253bb30131a8520ac2a0d6c478fd696d091c2a4beffe,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-675875631998c8ac,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,17,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-d91ed5bcd7594790,G0-FIELD-PROGRESS-85e6f3084f00d418,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-f2757af9ab482a10,FIRSTFACT-1dafb1ef5907de4c,FIRSTFIELDSTATUS-cf8dcb11b7937f5a,FIRSTDETAIL-6e2d3b4c7f4c6ceb,018-left,18,left,M-1313bee178d7d0ee,G-df1242f8618d3971,A033,字段事实,字段事实-再选科目,再选科目,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,3e1a6dc2a3c6cc23f437820b6c7019f560e19f52b2cd9fd4eaea61879c6cbd04,a850dca2c35286e43cde05213765198b147a37bac8fae014c37f00bf55f08670,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-fa3daaae13146add,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,18,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-aa3aa13401ae5e0f,G0-FIELD-PROGRESS-af3dc23d2efff2f3,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-a611ef86b4894675,FIRSTFACT-a956bb241116644e,FIRSTFIELDSTATUS-7b698eab33ca3b53,FIRSTDETAIL-6e2d3b4c7f4c6ceb,018-left,18,left,M-1313bee178d7d0ee,G-df1242f8618d3971,A033,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,ddd33e01764bf120e0f532f804fe768d8bb872a3f79bdb453aee2dcf0ea109a5,5f0d8526ebafc4003e60738fb2ea8a643f73e0d06487694a2f8790d04a1e406e,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-10d42e5012efe060,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,19,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-130a4168b681c06a,G0-FIELD-PROGRESS-c4f1644b873242f2,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-e56423360a12c9d9,FIRSTFACT-45c9396c88349f1c,FIRSTFIELDSTATUS-2b66532af14e9c20,FIRSTDETAIL-8bf313b58dad8c1d,018-left,18,left,M-93d6111287b31e95,G-2432826275c85956,A033,字段事实,字段事实-专业计划数,专业计划数,K0-字段缺口无候选需原页重读,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,ab2df569de36a29139209ee7cbcd6a509a51a4f0a9d768c06dd95002eed7eb74,c007c85f7c3371c2b8613f57ca5e288a5c691975cf1a90611cf14f84dc3a715c,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-d402c0cfe734885d,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,20,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-7e36b328b9fb5e4a,G0-FIELD-PROGRESS-574e5c54f823d5de,G0W0W1LAUNCH-d8614d6909e981da,FIRSTSCOPE-177434c3f6ebcd46,FIRSTFACT-68389f4550873cb7,FIRSTFIELDSTATUS-ed72566660f16d57,FIRSTDETAIL-8bf313b58dad8c1d,018-left,18,left,M-93d6111287b31e95,G-2432826275c85956,A033,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,not_required,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,7,7,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,00fd6b4b38db4f1335bce827c9e4c449934990ae0bbac14277046be46739004c,b116eab14687b6d4a828f707509070e5037e5892a852ccf43dd4b940ce9d09c9,81ca1475fd13abe87a759d9edfe02f59a5dfeff6025a85aec068d247a7082491,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
