W0B0执行预填明细公开审计ID,来源W0B0最小人工复核明细,来源第一闭环下一步动作矩阵,来源第一闭环字段确认公开账本,来源第一闭环PDFOCR候选公开审计,来源第一闭环机器坐标候选公开审计,来源W0B0私有预填材料,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,执行预填明细序号,W0B0执行预填包公开审计ID,W0B0最小人工复核包ID,W0B0最小人工复核明细ID,第一闭环事实核验包明细ID,第一闭环事实范围缺口公开账本ID,第一闭环字段事实公开账本ID,稳定基座第一闭环明细任务ID,来源页码,版面列,页码版面键,专业行ID,专业组出现ID,院校代码,事实域,事实类型,事实粒度,字段名,最小复核类型,复核优先级,页列主阻断,核验动作层级,第一闭环下一步动作ID,第一闭环字段确认公开账本ID,第一闭环PDFOCR候选公开审计ID,第一闭环机器坐标候选公开审计ID,PDFOCR提示状态,PDFOCR审阅桶,PDFOCR与高校辅证关系桶,机器坐标提示状态,机器坐标审阅桶,机器坐标关系桶,候选提示综合桶,高校辅证线索状态,湖北官方侧状态,是否有PDFOCR提示,是否有机器坐标提示,是否有高校辅证线索,是否存在PDFOCR与高校冲突,是否需要人工直接看图,是否需要双人复核,私有预填记录状态,私有预填记录证据编号,私有预填记录SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网源状态,三方字段一致性状态,字段事实写回状态,最小执行动作,公开安全策略
W0B0EXEITEM-a5e44b48b694adb1,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,78,W0B0EXEPKT-bd34d6c9078ebb28,W0B0MANPKT-914c772cbb04c08d,W0B0MANITEM-bf75edc869af5be4,FIRSTFACTITEM-5540984b9da3b7f8,FIRSTSCOPE-51e614d707d040f7,,FIRSTDETAIL-fd40ac2674b02354,37,left,037-left,M-8364fe2b149b7735,G-9fca3ce8b2adbf9c,A135,专业名归属,专业名归属事实,第一闭环任务×专业名归属,专业计划数；学费,M2-核专业名归属,P2,B0-PDFOCR与高校辅证冲突,N4-PDFOCR候选人工确认,FIRSTNEXT-4745fb7aa29c4a1a,FIRSTFCONF-70e4b9fe80a482b1,FIRSTPDFOCR-70e4b9fe80a482b1,FIRSTMCOORD-70e4b9fe80a482b1,private_pdf_ocr_candidate_seeded,P3-有候选但需人工确认,R3-仅PDFOCR候选待人工核页,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H2-已有PDFOCR候选,page_side_has_school_side_evidence,pending_hubei_official_review,true,false,false,false,false,false,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-a5e44b48b694adb1,d792696fb40eda3dae06b4bf7a2339fe77416b98d393ee3876b60c595bf057df,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核专业行归属、专业组内位置和上下文，再对字段候选做三方闭环。,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-0f92dd83c44d254b,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,79,W0B0EXEPKT-2ac4a519e7668a21,W0B0MANPKT-b98d706e103469ea,W0B0MANITEM-752a1877a0ce1a64,FIRSTFACTITEM-56594d3e393cb911,FIRSTSCOPE-1d195ff936c96af5,,,56,left,056-left,,,,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,,M0-先核专业组边界,P0,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突×1；N1-高校补缺线索回PDF原页×6；N2-机器坐标辅助核PDF原页×5；N3-无稳定候选人工看图×3；N4-PDFOCR候选人工确认×1,,,,,page_side_review,,,,,,,page_side_has_school_side_evidence,pending_hubei_official_plan_review,true,true,true,false,true,true,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-0f92dd83c44d254b,80a78bb6d4b2fc1efcf720ef8933cb6200959ea2fc3dbc15e95e10c5fc332837,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核专业组标题、起止、跨页延续和左右栏边界，再处理同页字段事实。,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-744dfccd86ff1e33,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,80,W0B0EXEPKT-2ac4a519e7668a21,W0B0MANPKT-b98d706e103469ea,W0B0MANITEM-943349779bba8302,FIRSTFACTITEM-240768a96c16552e,FIRSTSCOPE-26dbc08ec647054c,FIRSTFACT-513b61ce40ed40ca,FIRSTDETAIL-3fddffa420d16af2,56,left,056-left,M-294c46ae6cb755d6,G-399026bbf2fbbc18,A195,字段事实,字段事实-专业计划数,第一闭环任务×字段,专业计划数,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-079b07c2f9a80900,FIRSTFCONF-ec2e1a3326dbadd9,FIRSTPDFOCR-ec2e1a3326dbadd9,FIRSTMCOORD-ec2e1a3326dbadd9,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,false,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-744dfccd86ff1e33,236894ff73aec8cbe0a1b815a04512c35664695fb63f15efd4245c6833eb9dd4,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-f05d9e837077705c,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,81,W0B0EXEPKT-2ac4a519e7668a21,W0B0MANPKT-b98d706e103469ea,W0B0MANITEM-92bf5c3bf30ae830,FIRSTFACTITEM-67d8325577ec0a49,FIRSTSCOPE-ca8929a307f0490f,FIRSTFACT-643ba8e422b47c46,FIRSTDETAIL-3fddffa420d16af2,56,left,056-left,M-294c46ae6cb755d6,G-399026bbf2fbbc18,A195,字段事实,字段事实-再选科目,第一闭环任务×字段,再选科目,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-079b07c2f9a80900,FIRSTFCONF-ec2e1a3326dbadd9,FIRSTPDFOCR-ec2e1a3326dbadd9,FIRSTMCOORD-ec2e1a3326dbadd9,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,false,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-f05d9e837077705c,e31825b4203108d4846ed32e361c8f1e9ec231747c86b7d2c7d2f6940f47772a,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-65c185418f016699,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,82,W0B0EXEPKT-2ac4a519e7668a21,W0B0MANPKT-b98d706e103469ea,W0B0MANITEM-42747c84ec46a00e,FIRSTFACTITEM-99c62cf254c22581,FIRSTSCOPE-2d842f3461ffc01f,FIRSTFACT-89e92652f88b9822,FIRSTDETAIL-3fddffa420d16af2,56,left,056-left,M-294c46ae6cb755d6,G-399026bbf2fbbc18,A195,字段事实,字段事实-学费,第一闭环任务×字段,学费,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-079b07c2f9a80900,FIRSTFCONF-ec2e1a3326dbadd9,FIRSTPDFOCR-ec2e1a3326dbadd9,FIRSTMCOORD-ec2e1a3326dbadd9,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,false,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-65c185418f016699,5636ff5dbc781a998390a244facd226c7d1fbaf90447f88393a5863e0cf5b763,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-4ede0e8e96cfce37,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,83,W0B0EXEPKT-2ac4a519e7668a21,W0B0MANPKT-b98d706e103469ea,W0B0MANITEM-f1cca70286581377,FIRSTFACTITEM-d4ad636866534549,FIRSTSCOPE-4cbcc784cdba6eea,,FIRSTDETAIL-7b0367a699848980,56,left,056-left,M-24f76d15351fc6e7,G-399026bbf2fbbc18,A195,专业名归属,专业名归属事实,第一闭环任务×专业名归属,学费,M2-核专业名归属,P2,B0-PDFOCR与高校辅证冲突,N4-PDFOCR候选人工确认,FIRSTNEXT-bacf35440c46918a,FIRSTFCONF-0f8a016984a7b5ba,FIRSTPDFOCR-0f8a016984a7b5ba,FIRSTMCOORD-0f8a016984a7b5ba,private_pdf_ocr_candidate_seeded,P3-有候选但需人工确认,R3-仅PDFOCR候选待人工核页,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H2-已有PDFOCR候选,page_side_has_school_side_evidence,pending_hubei_official_review,true,false,false,false,false,false,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-4ede0e8e96cfce37,f0cbbaa9116c80e2c4c5c303af7e2e754ec3f06295940e3841397d99f8e40d88,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核专业行归属、专业组内位置和上下文，再对字段候选做三方闭环。,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-09b1580192ae9f41,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,84,W0B0EXEPKT-41302d985c8a71f6,W0B0MANPKT-e8f1fc7ad9077d1d,W0B0MANITEM-307a82e83dd8c43e,FIRSTFACTITEM-6575808dd07ca21b,FIRSTSCOPE-e35e82f604ab671c,,,137,right,137-right,,,,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,,M0-先核专业组边界,P0,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突×1,,,,,page_side_review,,,,,,,page_side_has_school_side_evidence,pending_hubei_official_plan_review,true,false,true,false,false,true,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-09b1580192ae9f41,aa83ca2838c9dee908a671e8f30115fbb6e6f323d5142454a45f589edb8ef1c1,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核专业组标题、起止、跨页延续和左右栏边界，再处理同页字段事实。,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-d10da10c9bd5b6a4,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,85,W0B0EXEPKT-41302d985c8a71f6,W0B0MANPKT-e8f1fc7ad9077d1d,W0B0MANITEM-3142e56219ea9cbe,FIRSTFACTITEM-f0cf107762744371,FIRSTSCOPE-923b26575206b8cb,FIRSTFACT-0920e0ec3372bca5,FIRSTDETAIL-58197f021c0a83a3,137,right,137-right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-专业计划数,第一闭环任务×字段,专业计划数,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-fd282aeede1ab208,FIRSTFCONF-f7aa9568f525b6b5,FIRSTPDFOCR-f7aa9568f525b6b5,FIRSTMCOORD-f7aa9568f525b6b5,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,true,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-d10da10c9bd5b6a4,93d03b80fdd401ee2f39bb297960d0b8b9616ea25dce08d373436f78a02f6646,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-e7cf93aaaa193992,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,86,W0B0EXEPKT-41302d985c8a71f6,W0B0MANPKT-e8f1fc7ad9077d1d,W0B0MANITEM-c764683412160c3c,FIRSTFACTITEM-0f9a15e8c1f73e85,FIRSTSCOPE-b1dab6cbb9442fd5,FIRSTFACT-b40c81a47795924a,FIRSTDETAIL-58197f021c0a83a3,137,right,137-right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-再选科目,第一闭环任务×字段,再选科目,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-fd282aeede1ab208,FIRSTFCONF-f7aa9568f525b6b5,FIRSTPDFOCR-f7aa9568f525b6b5,FIRSTMCOORD-f7aa9568f525b6b5,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,true,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-e7cf93aaaa193992,31f95a0ecc667cccd9f14c7285253209abcab114fd723b64cea0a834c21bd284,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
W0B0EXEITEM-93936895b03c865e,data/working/issue19-stable-foundation-first-closure-w0-b0-minimal-manual-items-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-next-action-matrix.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-pdf-ocr-candidate-public-audit.csv,data/working/issue19-stable-foundation-first-closure-machine-coordinate-candidate-public-audit.csv,w0_b0_minimal_private_prefill_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_w0_b0_execution_prefill_audit_items,W0-B0最小人工复核事实,最小事实×执行预填状态,false,false,false,false,false,false,false,false,87,W0B0EXEPKT-41302d985c8a71f6,W0B0MANPKT-e8f1fc7ad9077d1d,W0B0MANITEM-0b0babed5ad84dbd,FIRSTFACTITEM-520ce0d5c0f1d6dc,FIRSTSCOPE-90ad130d5aea1acb,FIRSTFACT-60c24f6d95100847,FIRSTDETAIL-58197f021c0a83a3,137,right,137-right,M-b0f0f795c8848022,G-995f78a388a7f2b5,H002,字段事实,字段事实-学费,第一闭环任务×字段,学费,M1-双人核明确冲突字段,P1,B0-PDFOCR与高校辅证冲突,N0-先双人核PDF原页冲突,FIRSTNEXT-fd282aeede1ab208,FIRSTFCONF-f7aa9568f525b6b5,FIRSTPDFOCR-f7aa9568f525b6b5,FIRSTMCOORD-f7aa9568f525b6b5,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,M2-原已有PDFOCR候选不启用机器坐标补候选,MC2-原已有PDFOCR候选按原流程人工核页,MR2-原PDFOCR已有候选无需坐标补候选,H0-PDFOCR与高校辅证冲突,has_school_side_evidence,pending_hubei_official_review,true,false,true,true,true,true,private_prefill_seeded_pending_manual_review,W0B0-PRIV-W0B0PRIV-93936895b03c865e,4ff26de77f9b5fa9e9a4fd88333e20e3db7fbf7f1e4d4836915ffce573b316a9,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,先核PDF原页，再核湖北官方侧，最后对照高校辅证,公开层只保存状态、ID、计数和私有记录SHA；学校专业明细、字段读数、OCR正文和人工备注只在private目录。
