P0即时PDF原页候选公开审计ID,来源P0即时字段确认公开账本,来源P0即时裁图OCR公开审计,来源P0即时按页核页包,来源私有裁图OCR读数候选,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,PDF原页候选公开审计总序,字段确认公开账本总序,裁图OCR公开审计总序,P0字段即时复核任务ID,P0即时字段确认公开账本ID,P0即时裁图OCR公开审计ID,P0即时按页核页包ID,专业行ID,专业组出现ID,院校代码,字段名,来源页码,版面列,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图bbox归一化,裁图bbox像素,私有PDF原页候选记录证据编号,私有PDF原页候选记录状态,PDF原页候选审阅桶,PDF原页候选来源状态,PDF原页候选置信等级,裁图OCR候选状态,裁图OCR三方辅助桶,裁图OCR与机器候选关系,裁图OCR与高校辅证关系,是否已有私有PDF原页候选,是否候选与机器线索一致,是否候选与机器线索冲突,是否候选与高校线索一致,是否候选与高校线索冲突,是否有机器规范线索,是否有高校字段线索,是否需要人工直接看图,是否需要双人复核,是否可自动写入人工读数,是否仍需PDF原页人工核页,是否仍需湖北官方核验,是否仍需高校辅证核验,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
P0PDFCAND-0a475dca243eee34,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,11,11,50,P0IMMEDIATE-fe68776dce752287,P0FCONF-3205557fddd768b8,P0CROPOCRAUDIT-0a475dca243eee34,P0PAGEPACK-e6fcbd3e859eaf1c,M-03be14d5008a95f0,G-2432826275c85956,A033,专业计划数,18,left,P0CROP-ca7df16e047ff48b,461b795e71733bfbce24d3fa2393c65e4b1878ef95a8ef58a1bfa2a654173908,cd06c1d5f41057ab65bab8d081016f853278bc2e296ca9924005d40439df6cff,x=0.043000-0.552000;y_bottom_origin=0.634796-0.745612,x=72-920;y=623-894,PRIVATEPDFCAND-P0PDFCAND-0a475dca243eee34,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-6328ab4b7a6e8c79,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,12,12,51,P0IMMEDIATE-66a07c279618175a,P0FCONF-269fe74afeba61ee,P0CROPOCRAUDIT-6328ab4b7a6e8c79,P0PAGEPACK-e6fcbd3e859eaf1c,M-1fb605576ebe5318,G-df1242f8618d3971,A033,专业计划数,18,left,P0CROP-f20ec62be24d081f,79effd9b9a65d4275b254a16fc891ec2abb573d6022899804e7daf7113ecaab4,da386dff226b898777a7f53b2cccdcb346de0155739d3bfe3b8314b8f858113f,x=0.043000-0.552000;y_bottom_origin=0.684402-0.809694,x=72-920;y=466-773,PRIVATEPDFCAND-P0PDFCAND-6328ab4b7a6e8c79,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-7a544733cd4da034,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,13,13,52,P0IMMEDIATE-b7f4eafc06bbe7e1,P0FCONF-003ee168575ab41c,P0CROPOCRAUDIT-7a544733cd4da034,P0PAGEPACK-e6fcbd3e859eaf1c,M-83af574ae53d478b,G-df1242f8618d3971,A033,专业计划数,18,left,P0CROP-5d1485265fbc4bcb,6f3b6bd61616c52ef945413c2bbfb77f4c54fbb9d1d26f0d15dc2ea67f775900,eb161d98a0e133363b6e1fa6a78b9a7564916ea9c01ed1c7e28d85b7b6668520,x=0.043000-0.552000;y_bottom_origin=0.697504-0.809694,x=72-920;y=466-741,PRIVATEPDFCAND-P0PDFCAND-7a544733cd4da034,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-6303f1cab9780800,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,14,14,68,P0IMMEDIATE-7e354b96fd491820,P0FCONF-851884ae20764ff9,P0CROPOCRAUDIT-6303f1cab9780800,P0PAGEPACK-00f3def34f5a054e,M-d917e2bfc77e9dac,G-43eaec6deac85123,C150,再选科目,80,right,P0CROP-50f39ecac94becf8,a091b9038425e0b2c6f503cfe14f97c6daeec928a16c6dc33012bbbf54a1ee4c,b81101d42e52ad096b9b272a59924ea4cba25a022dc866f336f905ce4483fe60,x=0.448000-0.957000;y_bottom_origin=0.343776-0.439952,x=747-1595;y=1372-1607,PRIVATEPDFCAND-P0PDFCAND-6303f1cab9780800,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-1f8c7a99b17e9c63,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,15,15,76,P0IMMEDIATE-cc008642ed510973,P0FCONF-7dceafdedc6c57db,P0CROPOCRAUDIT-1f8c7a99b17e9c63,P0PAGEPACK-88d6eb3d65e87a26,M-68e8615d3ab753b9,G-3ed22abc87c8dac2,F305,专业计划数,109,left,P0CROP-1bbd4dcbefc44885,750bf506a72f9e047eae1d793862b1b797936de08249ee4a4e54d08daf708991,c9909dfeda9ccd8a8f7cd26547b2ba1c5e80fa62b4d0cd79058445a73b1967ec,x=0.043000-0.552000;y_bottom_origin=0.421396-0.543537,x=72-920;y=1122-1423,PRIVATEPDFCAND-P0PDFCAND-1f8c7a99b17e9c63,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-086a43ef329bd72b,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,16,16,78,P0IMMEDIATE-ca378b3b65001d45,P0FCONF-4ca80cee9085420d,P0CROPOCRAUDIT-086a43ef329bd72b,P0PAGEPACK-88d6eb3d65e87a26,M-b11b9f49fcb51333,G-3ed22abc87c8dac2,F305,专业计划数,109,left,P0CROP-1d5aab758e4dcd19,8da48755ac863f017a8f01b861abaeede2d66d148d96b6440989b559271efef0,b866f9ed2e40a275badfa19d0294192845c3fc388c0900ee9f5ae35617b8d2c3,x=0.043000-0.552000;y_bottom_origin=0.408278-0.543537,x=72-920;y=1122-1455,PRIVATEPDFCAND-P0PDFCAND-086a43ef329bd72b,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-336a865b92daee8b,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,17,17,80,P0IMMEDIATE-f4eb22bb3eb102ab,P0FCONF-da39bd272d895d0d,P0CROPOCRAUDIT-336a865b92daee8b,P0PAGEPACK-cd3b51542cc7d04b,M-13b19a3991c8159a,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-597cfb817ecd6059,fd9c491a2dd8c0a447382836a403a6596391db9f957e2fb366557381d1db28e6,42ca4ae12311faaeeb5db1ab4fe753b5fcb118b3754c3586b31b06318ba20007,x=0.448000-0.957000;y_bottom_origin=0.140609-0.351667,x=747-1595;y=1594-2113,PRIVATEPDFCAND-P0PDFCAND-336a865b92daee8b,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-980752d9af6a0fd8,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,18,18,81,P0IMMEDIATE-e2da38ba0c52fbbf,P0FCONF-f08d4fbb2414e59c,P0CROPOCRAUDIT-980752d9af6a0fd8,P0PAGEPACK-cd3b51542cc7d04b,M-4a71a2765412ac2a,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-25b6acc16249d2c0,f8e896c203194b87dde759788ac0a202c8d6e695afc9cadb7aa38c53fad2c18d,184974a35bd0b80d5f0698d8fa206729b060493438624b6a26772fa120a0ba0f,x=0.448000-0.957000;y_bottom_origin=0.113256-0.351667,x=747-1595;y=1594-2181,PRIVATEPDFCAND-P0PDFCAND-980752d9af6a0fd8,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-068e8d614c555594,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,19,19,82,P0IMMEDIATE-82503f3f005e5015,P0FCONF-372f397c90735530,P0CROPOCRAUDIT-068e8d614c555594,P0PAGEPACK-cd3b51542cc7d04b,M-7489ddca4dfd3dd8,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-b52ca85c9922362e,292eded429015e26db8a6dbbdf16203762af2ad9b146bbbdafc70a6651a1346e,0486841d3ce99eedda6b44f22e9bb53fab002c829e4d97be72a94ac46f1df91a,x=0.448000-0.957000;y_bottom_origin=0.086974-0.351667,x=747-1595;y=1594-2245,PRIVATEPDFCAND-P0PDFCAND-068e8d614c555594,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,low,O3-目标行附近多值候选冲突,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-9ff6cd4ab893c290,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,20,20,83,P0IMMEDIATE-19ebaf4d1cd53bbe,P0FCONF-a3595db7968f4b96,P0CROPOCRAUDIT-9ff6cd4ab893c290,P0PAGEPACK-cd3b51542cc7d04b,M-7a3695c82b5953d6,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-6c370f918a93d3c4,c4a1826d6bd3a8aef1075137795d2a943a200ed730308048424e67572812bf8e,62fbcbbc66ed2697035fe6dbba238aa208c548b757021a1de57cc6e47ee5da26,x=0.448000-0.957000;y_bottom_origin=0.100130-0.351667,x=747-1595;y=1594-2213,PRIVATEPDFCAND-P0PDFCAND-9ff6cd4ab893c290,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,low,O3-目标行附近多值候选冲突,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-9ab58b61ab3b17a1,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,21,21,84,P0IMMEDIATE-63fa2a7f47c017d9,P0FCONF-3b1dbbdc604785fd,P0CROPOCRAUDIT-9ab58b61ab3b17a1,P0PAGEPACK-cd3b51542cc7d04b,M-8ba195c86a925e83,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-21d98b5e431d0c3e,aab17a203ef4c1e5217347031856aee078c539f18dc6d1be3ace211a75953297,592ee268e271c44be6aabe4f2993c783cb4daf015eb6c4e86850576e179a5f66,x=0.448000-0.957000;y_bottom_origin=0.254204-0.351667,x=747-1595;y=1594-1834,PRIVATEPDFCAND-P0PDFCAND-9ab58b61ab3b17a1,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-fb23c2dc02896452,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,22,22,86,P0IMMEDIATE-7cf39981a9b9387b,P0FCONF-aac82f1b25dcc02c,P0CROPOCRAUDIT-fb23c2dc02896452,P0PAGEPACK-cd3b51542cc7d04b,M-9710c4b647b66507,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-9809c79370f8aad5,359ed54aaacdf518d51c29ba13ba0bd6d5bd680fbb7f11c79773e128f8b3a9dc,c2fe466056dfaac92763fcb5bcb8e19f10d4b3f608f4d0bbe9bbdfd52ee0d776,x=0.448000-0.957000;y_bottom_origin=0.230801-0.351667,x=747-1595;y=1594-1891,PRIVATEPDFCAND-P0PDFCAND-fb23c2dc02896452,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-08676250b5a612b3,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,23,23,87,P0IMMEDIATE-4acbda5e9318dbe3,P0FCONF-9d9441f15801ea52,P0CROPOCRAUDIT-08676250b5a612b3,P0PAGEPACK-cd3b51542cc7d04b,M-b4b8560bd289f9b5,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-16ef2a9d53684808,4bf1d83df00ea447db6b13c5e476d83008d7cd887d85b7ee13397f9f0c37cf3e,4502382ef27ab19f779f9a502c9c59e1a899982db6add4a645c2b8c1bec533f3,x=0.448000-0.957000;y_bottom_origin=0.127627-0.351667,x=747-1595;y=1594-2145,PRIVATEPDFCAND-P0PDFCAND-08676250b5a612b3,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-ef75bac8f23e9dc4,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,24,24,88,P0IMMEDIATE-fd24adf4d2363f65,P0FCONF-2cbbb742d178eb81,P0CROPOCRAUDIT-ef75bac8f23e9dc4,P0PAGEPACK-cd3b51542cc7d04b,M-cdfe659d6ddbb7d7,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-42d52781a0dd668e,5782ac57f1280fe23f83364e3bb608a1ee4c4572134cc4943bd5a67cf0869d5d,9e9081a11e53146fcd300ec1b2affad3ee80137d95c95910f817e8184433edb1,x=0.448000-0.957000;y_bottom_origin=0.151047-0.351667,x=747-1595;y=1594-2088,PRIVATEPDFCAND-P0PDFCAND-ef75bac8f23e9dc4,private_pdf_reading_candidate_seeded,P0-候选冲突优先核图,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A0-裁图OCR提示冲突优先人工核页,no_machine_reference,crop_ocr_conflicts_reference,true,false,false,false,true,false,true,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
