未匹配校名解析ID,来源教育部学校属性逐专业核验表,来源教育部未匹配学校支持清单,来源三年投档线索旁挂表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,专业组内专业序号,专业代号OCR,专业名称及备注短摘,涉及同校名专业明细数,涉及同校名专业组数,同校名来源页码集合,原未匹配疑似风险类型,历史同代码校名候选,历史候选命中年份,教育部相似校名候选,最高教育部相似度,OCR规则修正候选,候选综合等级,机器能否自动替换校名,不得进入原因,下一步核验动作
UNMATCHEDSCHOOL-71df0f6b9d0672ad,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-3735b1dd4d48cdfa,G-69d5c9c3bc143d5e,F012,北京,F01203,93,right,1,14,智能科学与技术（语言与 AT：外语单科成绩不低于90分；辅修英语专业，合格者同时授予相应辅修学士学位；办学地点：朝阳校区）,2,1,93,校名未匹配待人工核验,,,,,,R1-校名截断，优先用历史同代码候选和PDF原页核名,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-e2a3d5d6a3cdf238,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-cb7b6f12ed12c136,G-69d5c9c3bc143d5e,F012,北京,F01203,93,right,2,F0,13 北京物资学院（公办）（北京）,2,1,93,校名未匹配待人工核验,,,,,,R1-校名截断，优先用历史同代码候选和PDF原页核名,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-3c91ab9d3cdf8a78,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-c2224195fef85996,G-92e5dfcbddc0ffb6,P012,北京,P01202,93,right,1,11,英语（辅修智能技术相关专业；只招收外语语种为英语的考生，且外语单和成绩不低于90分：大一在延庆校区辅修智能科学与技术专业，合格者同时授予相应辅修学去学位；外语语种：萃语：办学地点：一年级在延庆校区，大二至大四在校本部）,3,1,93,校名未匹配待人工核验,,,,,,R1-校名截断，优先用历史同代码候选和PDF原页核名,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-32832412f441eb7d,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-29f31299409cc46f,G-92e5dfcbddc0ffb6,P012,北京,P01202,93,right,2,12,财务管理（智能财务：外语单科成绩不低于90分：抽修英语专业，合格者同时提予相应辅修学士学位；办学地点：,3,1,93,校名未匹配待人工核验,,,,,,R1-校名截断，优先用历史同代码候选和PDF原页核名,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-4a81d059a8e46b41,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-98a22f30560b0d2d,G-92e5dfcbddc0ffb6,P012,北京,P01202,93,right,3,13,新闻学（数智新闻与国际传播：外语单科成绩不低于90分；辅修英语专业食格煮同时提予相应辅修学士学位；办学地点：朝阳校区）,3,1,93,校名未匹配待人工核验,,,,,,R1-校名截断，优先用历史同代码候选和PDF原页核名,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-12e3150dac0a0346,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-033a0779f510cda3,G-22e4680b2fba6e05,F391,赤峰大学,F39101,112,left,1,01,化学（师范类）P392 内蒙古财经大学（公办）（内蒙）,1,1,112,特殊院校或校名OCR待核,赤峰学院,2023；2024；2025,赤峰学院:0.75,0.75,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-8be00d7c07465903,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-9aa9b4dfa9b4a8d9,G-9599186f69354aef,F400,内蒙古科技大学包头医学院,F40001,112,right,1,01,床医学（办学地点：东河校区；学制：五年）,2,2,112,特殊院校或校名OCR待核,内蒙古科技大学,2023；2024；2025,内蒙古科技大学:0.74,0.74,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-0030e305eec09e5b,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-707b6f6abd2e4a42,G-5bd4c37ed79290c9,F400,内蒙古科技大学包头医学院,F40002,112,right,1,02,卫生检验与检疫（办学地点：东河校F461 辽宁大学（公办）（辽宁）,2,2,112,特殊院校或校名OCR待核,内蒙古科技大学,2023；2025,内蒙古科技大学:0.74,0.74,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-a775e19cd5fb0a4b,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-fa8e593e411cc279,G-41d701086ca1b833,F479,（辽宁中医药大学,F47902,115,right,1,02,中医学（不录取色直色照考生；非英语语种考生镇报；沈阳校区（第一学年本溪校区就读）：学制：五年）,3,2,115,OCR括号或标点异常；特殊院校或校名OCR待核,,,辽宁中医药大学:1.00；辽宁中医药大学杏林学院:0.78；辽宁大学:0.73,1.00,辽宁中医药大学,R3-仅有教育部相似校名候选，需人工核OCR,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-c788251be4724477,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-e114fce02f23ded6,G-7d4f78d44aa566a5,F479,（辽宁中医药大学,F47903,115,right,1,03,中药学（不录取色盲色弱考生；非英语语种考生慎报；大连校区（第一学年本溪校区就读））,3,2,115,OCR括号或标点异常；特殊院校或校名OCR待核,辽宁中医药大学,2023,辽宁中医药大学:1.00；辽宁中医药大学杏林学院:0.78；辽宁大学:0.73,1.00,辽宁中医药大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-9dd582c5ea3c144b,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-e424f827f0dc5177,G-7d4f78d44aa566a5,F479,（辽宁中医药大学,F47903,115,right,2,04,药学（不录取色真色弱考生；非英语语种考生慎报；大连校区（第一学年本溪F480沈阳药科大学（公办）（辽宁）,3,2,115,OCR括号或标点异常；特殊院校或校名OCR待核,辽宁中医药大学,2023,辽宁中医药大学:1.00；辽宁中医药大学杏林学院:0.78；辽宁大学:0.73,1.00,辽宁中医药大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-d1c8c272a591330d,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-0e360973dcbe632d,G-b11156d5edba4b3e,F487,东北財经大学,F48705,116,right,1,13,经济统计学,5,2,116,特殊院校或校名OCR待核,东北财经大学,2023；2024；2025,东北财经大学:1.00；山东财经大学:0.83；广东财经大学:0.83；东北大学:0.80,1.00,东北财经大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-097a9eb9261b7537,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-91b7da21e31de1fd,G-b11156d5edba4b3e,F487,东北財经大学,F48705,116,right,2,14,财政学类（财政学：税收学：学生大学二年级依据个人意愿、学习成绩、综台衣现相学校相关规定在所录取专业,5,2,116,特殊院校或校名OCR待核,东北财经大学,2023；2024；2025,东北财经大学:1.00；山东财经大学:0.83；广东财经大学:0.83；东北大学:0.80,1.00,东北财经大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-b35260536b70439a,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-353ded885daf94ef,G-b11156d5edba4b3e,F487,东北財经大学,F48705,116,right,3,15,会计学（与大连海事大学法学联合学,5,2,116,特殊院校或校名OCR待核,东北财经大学,2023；2024；2025,东北财经大学:1.00；山东财经大学:0.83；广东财经大学:0.83；东北大学:0.80,1.00,东北财经大学,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
