来源期号,来源PDF_SHA256,数据阶段,最终可用,源文件,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,版面列,专业代号OCR,专业名称及备注OCR,来源页码,再选科目OCR候选,专业计划数OCR候选,专业计划数OCR数字候选,学费OCR候选,学费OCR数字候选,字段完整性标记,异常规则ID,异常类型,严重程度,异常证据,核验状态,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H674,湖南科技学院,H67404,04,H67404 湖南科技学院第04组,left,05,能源与动力工程H676 湖南工商大学（公办）（湖南）,182,,5,5,5900,5900,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H676湖南工商大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H674,湖南科技学院,H67404,04,H67404 湖南科技学院第04组,left,06,空间信息与数字技术H675湖南人文科技学院（公办）（湖南）［67501 湖南人文科技学院第 01组,182,,25,25,5900,5900,missing_subject_candidate;tuition_over_15000,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H675湖南人文科技学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H676,湖南工商大学,H67606,06,H67606 湖南工商大学第 06组,left,24,会计学（中外合作办学）（部分课程全H677 南华大学（公办）（湖南）,182,,,,43000,43000,missing_subject_candidate;missing_plan_count_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H677南华大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H677,南华大学,H67703,03,H67703 南华大学第 03组,right,21,城市地下空间工程（办学地点：红湘校,182,,,,2,2,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,2,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H677,南华大学,H67703,03,H67703 南华大学第 03组,right,40,网络空间安全（办学地点：雨母校区）H678 长沙学院（公办）（湖南）,182,,53,53,5900,5900,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H678长沙学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H678,长沙学院,H67806,06,H67806/长沙学院第06 组,left,21,生物工程（考生无色觉异常（色盲色弱））H679湖南工程学院（公办）（湖南）,183,生,5,5,5900,5900,,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H679湖南工程学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H679,湖南工程学院,H67904,04,H67904|湖南工程学院第04组,left,29,计算机科学与技术（中外合作办学）H680 湖南城市学院（公办）（湖南）,183,,2,2,46000,46000,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H680湖南城市学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H680,湖南城市学院,H68002,02,H68002湖南城市学院第02组,left,09,智能制造工程H681湖南工学院（公办）（湖南）,183,,43,43,5900,5900,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H681湖南工学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H681,湖南工学院,H68103,03,H68103 湖南工学院第 03 组,right,15,本科顶科班（少数民族预科班；学制：一年）H682 湖南财政经济学院（公办）（湖南）,183,,13,13,4000,4000,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H682湖南财政经济学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H682,湖南財政经济学院,H68203,03,TH68203 湖南財政经济学院第 03 组,right,27,数据科学与大数据技术H684 湖南工业大学（公办）（湖南）,183,,3,3,5900,5900,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H684湖南工业大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H684,湖南工业大学,H68413,13,H68413 湖南工业大学第13组,left,32,本科预科班（少数民族预科班；办学地点：河东校区；学制：一年）H686 湖南第一师范学院（公办）（湖南）,184,不限,8,8,4000,4000,,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H686湖南第一师范学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H686,湖南,H68603,03,H68603 湖南第一师范学院第 03组,left,22,数据科学H687 湖南医药学院（公办）（湖南）,184,,5,5,4500,4500,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H687湖南医药学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H687,湖南医药学院,H68702,02,H68702 湖南医药学院第 02组,left,04,食品卫生与营养学（不录取色盲、色弱考生；办学地点：锦溪校区）H688 长沙师范学院（公办）（湖南）,184,,,,5500,5500,missing_subject_candidate;missing_plan_count_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H688长沙师范学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H688,长沙师范学院,H68802,02,H68802长沙师范学院第 02组,left,02,电子信息工程（办学地点：安沙校区）H718 长沙医学院（民办）（湖南）,184,「化学,2,2,5900,5900,,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H718长沙医学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H718,长沙医学院,H71802,02,H71802/长沙医学院第 02组,right,15,计算机科学与技术H719 湖南涉外经济学院（民办）（湖南）,184,,2,2,29325,29325,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H719湖南涉外经济学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H719,湖南涉外经济学院,H71902,02,［H71902/湖南涉外经济学院第 02组,right,21,工商管理,184,,2,2,|31800,31800,missing_subject_candidate;tuition_not_plain_number,tuition_not_plain_number,学费字段非纯数字,高,|31800,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H719,湖南涉外经济学院,H71903,03,H71903湖南涉外经济学院第 03组,right,39,人工智能,184,,2,2,［31800,31800,missing_subject_candidate;tuition_not_plain_number,tuition_not_plain_number,学费字段非纯数字,高,［31800,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H719,湖南涉外经济学院,H71903,03,H71903湖南涉外经济学院第 03组,right,40,新能源汽车工程H724湘潭理工学院（民办）（湖南）,184,,2,2,31800,31800,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H724湘潭理工学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H724,湘潭理工学院,H72402,02,H72402/湘潭理工学院第02组,right,02,数字经济,184,不限,2,2,J21500,21500,tuition_not_plain_number,tuition_not_plain_number,学费字段非纯数字,高,J21500,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H724,湘潭理工学院,H72403,03,H72403/湘潭理工学院第03组,right,10,数字媒体技术F727中南林业科技大学涉外学院（独立）（湖,184,,2,2,23500,23500,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,F727中南林业科技大学涉外学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H727,中南林业科技大学涉外学院,H72703,03,H72703 中南林业科技大学涉外学院第 03组,left,14,智能测控工程H728 常德学院（民办）（湖南）,185,要求,2,2,14950,14950,low_ocr_confidence,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H728常德学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H728,常德学院,H72802,02,H72802/常德学院第02组,left,13,药学H729 岳阳学院（民办）（湖南）,185,,2,2,23500,23500,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,H729岳阳学院,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,H729,岳阳学院,H72904,04,H72904|岳阳学院第04组,left,07,法学,185,不限,6,6,|22000,22000,tuition_not_plain_number;low_ocr_confidence,tuition_not_plain_number,学费字段非纯数字,高,|22000,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
